grid_job_i,task.i,learner.i,resampling.i,task_id,learner_id,resampling_id,test.subset,train.subsets,groups,test.fold,seed,n.train.groups,iteration,Train_subsets,start.time,end.time,process,classif.acc
133,1,3,1,MNIST_EMNIST_rot,cv_glmnet,same_other_sizes_cv,EMNIST_rot,all,126000,7,1,126000,13,all,2026-03-08T13:05:36.757981Z,2026-03-09T09:46:40.937360Z,1,0.887658003124556
134,1,3,1,MNIST_EMNIST_rot,cv_glmnet,same_other_sizes_cv,MNIST,all,126000,7,1,126000,14,all,2026-03-08T13:05:36.757807Z,2026-03-11T11:10:58.447754Z,2,0.879689521345408
135,1,3,1,MNIST_EMNIST_rot,cv_glmnet,same_other_sizes_cv,EMNIST_rot,all,126000,8,1,126000,15,all,2026-03-08T13:05:36.757567Z,2026-03-09T03:26:01.851299Z,26,0.882285386161355
136,1,3,1,MNIST_EMNIST_rot,cv_glmnet,same_other_sizes_cv,MNIST,all,126000,8,1,126000,16,all,2026-03-08T13:05:36.757502Z,2026-03-09T02:56:07.366097Z,27,0.885791494808704
137,1,3,1,MNIST_EMNIST_rot,cv_glmnet,same_other_sizes_cv,EMNIST_rot,all,126000,9,1,126000,17,all,2026-03-08T13:05:36.757674Z,2026-03-09T13:48:22.245522Z,16,0.879828326180258
138,1,3,1,MNIST_EMNIST_rot,cv_glmnet,same_other_sizes_cv,MNIST,all,126000,9,1,126000,18,all,2026-03-08T13:05:36.757791Z,2026-03-09T11:23:06.698086Z,45,0.877105338281473
139,1,3,1,MNIST_EMNIST_rot,cv_glmnet,same_other_sizes_cv,EMNIST_rot,all,126000,10,1,126000,19,all,2026-03-08T13:05:36.757677Z,2026-03-09T00:33:03.530146Z,37,0.886999135197463
13,1,1,1,MNIST_EMNIST_rot,featureless,same_other_sizes_cv,EMNIST_rot,all,126000,7,1,126000,13,all,2026-03-03T12:50:22.285463Z,2026-03-03T12:50:39.470423Z,2,0.101832126118449
140,1,3,1,MNIST_EMNIST_rot,cv_glmnet,same_other_sizes_cv,MNIST,all,126000,10,1,126000,20,all,2026-03-08T13:05:36.757791Z,2026-03-09T08:05:01.313628Z,47,0.87829413431567
141,1,3,1,MNIST_EMNIST_rot,cv_glmnet,same_other_sizes_cv,EMNIST_rot,other,63000,1,1,63000,21,other,2026-03-07T13:28:24.675443Z,2026-03-08T00:42:13.411297Z,4,0.525154077683818
142,1,3,1,MNIST_EMNIST_rot,cv_glmnet,same_other_sizes_cv,MNIST,other,63000,1,1,63000,22,other,2026-03-03T17:39:40.658311Z,2026-03-03T21:31:06.719149Z,25,0.543966989186113
143,1,3,1,MNIST_EMNIST_rot,cv_glmnet,same_other_sizes_cv,EMNIST_rot,other,63000,2,1,63000,23,other,2026-03-03T17:48:55.008329Z,2026-03-03T21:10:00.469648Z,2,0.556094084105488
144,1,3,1,MNIST_EMNIST_rot,cv_glmnet,same_other_sizes_cv,MNIST,other,63000,2,1,63000,24,other,2026-03-03T17:57:24.005440Z,2026-03-03T21:16:43.228441Z,3,0.542280726856489
145,1,3,1,MNIST_EMNIST_rot,cv_glmnet,same_other_sizes_cv,EMNIST_rot,other,63000,3,1,63000,25,other,2026-03-07T13:28:24.675310Z,2026-03-08T06:57:14.656638Z,20,0.550558579203667
146,1,3,1,MNIST_EMNIST_rot,cv_glmnet,same_other_sizes_cv,MNIST,other,63000,3,1,63000,26,other,2026-03-03T18:11:57.270298Z,2026-03-03T20:20:28.931093Z,1,0.555112503560239
147,1,3,1,MNIST_EMNIST_rot,cv_glmnet,same_other_sizes_cv,EMNIST_rot,other,63000,4,1,63000,27,other,2026-03-07T13:28:24.675324Z,2026-03-08T04:06:51.177998Z,28,0.545597935187841
148,1,3,1,MNIST_EMNIST_rot,cv_glmnet,same_other_sizes_cv,MNIST,other,63000,4,1,63000,28,other,2026-03-03T18:25:23.150098Z,2026-03-03T23:03:10.999076Z,28,0.541767468336417
149,1,3,1,MNIST_EMNIST_rot,cv_glmnet,same_other_sizes_cv,EMNIST_rot,other,63000,5,1,63000,29,other,2026-03-07T13:28:24.675435Z,2026-03-07T23:21:49.469475Z,33,0.552251367653247
14,1,1,1,MNIST_EMNIST_rot,featureless,same_other_sizes_cv,MNIST,all,126000,7,1,126000,14,all,2026-03-03T12:50:22.285824Z,2026-03-03T12:50:40.785206Z,24,0.110823630875377
150,1,3,1,MNIST_EMNIST_rot,cv_glmnet,same_other_sizes_cv,MNIST,other,63000,5,1,63000,30,other,2026-03-03T18:55:05.627128Z,2026-03-03T23:06:51.640517Z,35,0.548100713142192
151,1,3,1,MNIST_EMNIST_rot,cv_glmnet,same_other_sizes_cv,EMNIST_rot,other,63000,6,1,63000,31,other,2026-03-07T13:28:24.675460Z,2026-03-07T23:18:26.667810Z,27,0.559244419004007
152,1,3,1,MNIST_EMNIST_rot,cv_glmnet,same_other_sizes_cv,MNIST,other,63000,6,1,63000,32,other,2026-03-07T13:28:24.675457Z,2026-03-07T20:23:09.205467Z,11,0.548423905291685
153,1,3,1,MNIST_EMNIST_rot,cv_glmnet,same_other_sizes_cv,EMNIST_rot,other,63000,7,1,63000,33,other,2026-03-07T13:28:24.675464Z,2026-03-08T05:53:10.507742Z,22,0.544951001278228
154,1,3,1,MNIST_EMNIST_rot,cv_glmnet,same_other_sizes_cv,MNIST,other,63000,7,1,63000,34,other,2026-03-07T13:28:24.675541Z,2026-03-08T02:11:17.797828Z,41,0.550668391548081
155,1,3,1,MNIST_EMNIST_rot,cv_glmnet,same_other_sizes_cv,EMNIST_rot,other,63000,8,1,63000,35,other,2026-03-07T13:28:24.675519Z,2026-03-07T23:11:49.286888Z,43,0.553689348262992
156,1,3,1,MNIST_EMNIST_rot,cv_glmnet,same_other_sizes_cv,MNIST,other,63000,8,1,63000,36,other,2026-03-03T20:39:26.532232Z,2026-03-03T22:35:08.792375Z,11,0.551415161427962
157,1,3,1,MNIST_EMNIST_rot,cv_glmnet,same_other_sizes_cv,EMNIST_rot,other,63000,9,1,63000,37,other,2026-03-07T13:28:24.675972Z,2026-03-07T22:54:13.413590Z,46,0.556938483547926
158,1,3,1,MNIST_EMNIST_rot,cv_glmnet,same_other_sizes_cv,MNIST,other,63000,9,1,63000,38,other,2026-03-07T13:28:24.675972Z,2026-03-07T19:42:18.921481Z,48,0.542534970025692
159,1,3,1,MNIST_EMNIST_rot,cv_glmnet,same_other_sizes_cv,EMNIST_rot,other,63000,10,1,63000,39,other,2026-03-07T13:28:24.675972Z,2026-03-07T21:06:05.488708Z,44,0.551599884692995
15,1,1,1,MNIST_EMNIST_rot,featureless,same_other_sizes_cv,EMNIST_rot,all,126000,8,1,126000,15,all,2026-03-03T12:50:22.285824Z,2026-03-03T12:50:40.858630Z,42,0.0963250071777204
160,1,3,1,MNIST_EMNIST_rot,cv_glmnet,same_other_sizes_cv,MNIST,other,63000,10,1,63000,40,other,2026-03-07T13:28:24.675992Z,2026-03-07T15:24:00.439414Z,42,0.53697931425333
161,1,3,1,MNIST_EMNIST_rot,cv_glmnet,same_other_sizes_cv,EMNIST_rot,same,63000,1,1,63000,41,same,2026-03-05T02:50:23.237481Z,2026-03-05T04:00:44.695185Z,42,0.941092159954135
162,1,3,1,MNIST_EMNIST_rot,cv_glmnet,same_other_sizes_cv,MNIST,same,63000,1,1,63000,42,same,2026-03-07T13:28:24.675792Z,2026-03-07T22:05:19.899915Z,39,0.920318725099601
163,1,3,1,MNIST_EMNIST_rot,cv_glmnet,same_other_sizes_cv,EMNIST_rot,same,63000,2,1,63000,43,same,2026-03-07T13:28:24.675865Z,2026-03-07T15:54:14.364111Z,40,0.938417676407698
164,1,3,1,MNIST_EMNIST_rot,cv_glmnet,same_other_sizes_cv,MNIST,same,63000,2,1,63000,44,same,2026-03-07T15:24:00.506354Z,2026-03-07T19:16:41.862718Z,42,0.913292316497353
165,1,3,1,MNIST_EMNIST_rot,cv_glmnet,same_other_sizes_cv,EMNIST_rot,same,63000,3,1,63000,45,same,2026-03-07T15:54:14.424112Z,2026-03-07T19:19:19.148854Z,40,0.936980807791464
166,1,3,1,MNIST_EMNIST_rot,cv_glmnet,same_other_sizes_cv,MNIST,same,63000,3,1,63000,46,same,2026-03-07T19:16:41.899898Z,2026-03-08T05:12:38.950315Z,42,0.912845343207064
167,1,3,1,MNIST_EMNIST_rot,cv_glmnet,same_other_sizes_cv,EMNIST_rot,same,63000,4,1,63000,47,same,2026-03-07T19:19:19.159306Z,2026-03-07T22:06:25.701723Z,40,0.935761399483797
168,1,3,1,MNIST_EMNIST_rot,cv_glmnet,same_other_sizes_cv,MNIST,same,63000,4,1,63000,48,same,2026-03-07T19:42:18.968287Z,2026-03-08T06:19:27.245742Z,48,0.918172762202932
169,1,3,1,MNIST_EMNIST_rot,cv_glmnet,same_other_sizes_cv,EMNIST_rot,same,63000,5,1,63000,49,same,2026-03-07T20:23:09.273148Z,2026-03-08T05:09:10.118358Z,11,0.940244073502595
16,1,1,1,MNIST_EMNIST_rot,featureless,same_other_sizes_cv,MNIST,all,126000,8,1,126000,16,all,2026-03-03T12:50:22.285520Z,2026-03-03T12:50:40.010086Z,31,0.116057459820794
