grid_job_i,task.i,learner.i,resampling.i,task_id,learner_id,resampling_id,test.subset,train.subsets,groups,test.fold,seed,n.train.groups,iteration,Train_subsets,start.time,end.time,process,classif.auc,classif.acc
216,1,2,1,NSCH_autism,classif.featureless,same_other_sizes_cv,2020,other,16381,8,1,16381,84,other,2026-02-24T07:19:48.416778Z,2026-02-24T07:19:49.123907Z,0,0.5,0.969424460431655
217,1,2,1,NSCH_autism,classif.featureless,same_other_sizes_cv,2019,other,25027,9,1,16381,85,other,2026-02-24T07:19:49.126349Z,2026-02-24T07:19:49.710667Z,0,0.5,0.970313358988455
218,1,2,1,NSCH_autism,classif.featureless,same_other_sizes_cv,2020,other,16381,9,1,16381,87,other,2026-02-24T07:19:49.712913Z,2026-02-24T07:19:50.301003Z,0,0.5,0.969424460431655
219,1,2,1,NSCH_autism,classif.featureless,same_other_sizes_cv,2019,other,25027,10,1,16381,88,other,2026-02-24T07:19:50.303234Z,2026-02-24T07:19:50.893636Z,0,0.5,0.970313358988455
21,1,2,1,NSCH_autism,classif.featureless,same_other_sizes_cv,2019,all,41408,1,1,41408,3,all,2026-02-24T04:02:05.493042Z,2026-02-24T04:02:06.105201Z,0,0.5,0.969796814936848
220,1,2,1,NSCH_autism,classif.featureless,same_other_sizes_cv,2020,other,16381,10,1,16381,90,other,2026-02-24T07:19:50.896100Z,2026-02-24T07:19:51.611393Z,0,0.5,0.969424460431655
221,1,2,1,NSCH_autism,classif.featureless,same_other_sizes_cv,2019,same,16381,1,1,16381,91,same,2026-02-24T07:19:51.614957Z,2026-02-24T07:19:52.196407Z,0,0.5,0.969796814936848
222,1,2,1,NSCH_autism,classif.featureless,same_other_sizes_cv,2020,same,25027,1,1,16381,92,same,2026-02-24T07:19:52.198683Z,2026-02-24T07:19:52.791532Z,0,0.5,0.969086987778577
223,1,2,1,NSCH_autism,classif.featureless,same_other_sizes_cv,2019,same,16381,2,1,16381,94,same,2026-02-24T07:19:52.793894Z,2026-02-24T07:19:53.385891Z,0,0.5,0.969796814936848
224,1,2,1,NSCH_autism,classif.featureless,same_other_sizes_cv,2020,same,25027,2,1,16381,95,same,2026-02-24T07:19:53.388232Z,2026-02-24T07:19:54.087164Z,0,0.5,0.969075871988493
225,1,2,1,NSCH_autism,classif.featureless,same_other_sizes_cv,2019,same,16381,3,1,16381,97,same,2026-02-24T07:19:54.089435Z,2026-02-24T07:19:54.677967Z,0,0.5,0.969796814936848
226,1,2,1,NSCH_autism,classif.featureless,same_other_sizes_cv,2020,same,25027,3,1,16381,98,same,2026-02-24T07:19:54.680239Z,2026-02-24T07:19:55.269206Z,0,0.5,0.969075871988493
227,1,2,1,NSCH_autism,classif.featureless,same_other_sizes_cv,2019,same,16381,4,1,16381,100,same,2026-02-24T07:19:55.271448Z,2026-02-24T07:19:55.869564Z,0,0.5,0.969796814936848
228,1,2,1,NSCH_autism,classif.featureless,same_other_sizes_cv,2020,same,25027,4,1,16381,101,same,2026-02-24T07:19:55.871923Z,2026-02-24T07:19:56.582458Z,0,0.5,0.969075871988493
229,1,2,1,NSCH_autism,classif.featureless,same_other_sizes_cv,2019,same,16381,5,1,16381,103,same,2026-02-24T07:19:56.584902Z,2026-02-24T07:19:57.168735Z,0,0.5,0.969796814936848
22,1,2,1,NSCH_autism,classif.featureless,same_other_sizes_cv,2020,all,41408,1,1,41408,6,all,2026-02-24T04:02:06.107533Z,2026-02-24T04:02:06.971627Z,0,0.5,0.969086987778577
230,1,2,1,NSCH_autism,classif.featureless,same_other_sizes_cv,2020,same,25027,5,1,16381,104,same,2026-02-24T07:19:57.171130Z,2026-02-24T07:19:57.761224Z,0,0.5,0.969075871988493
231,1,2,1,NSCH_autism,classif.featureless,same_other_sizes_cv,2019,same,16381,6,1,16381,106,same,2026-02-24T07:19:57.763463Z,2026-02-24T07:19:58.353082Z,0,0.5,0.969796814936848
232,1,2,1,NSCH_autism,classif.featureless,same_other_sizes_cv,2020,same,25027,6,1,16381,107,same,2026-02-24T07:19:58.355340Z,2026-02-24T07:19:59.059645Z,0,0.5,0.969075871988493
233,1,2,1,NSCH_autism,classif.featureless,same_other_sizes_cv,2019,same,16381,7,1,16381,109,same,2026-02-24T07:19:59.061896Z,2026-02-24T07:19:59.658835Z,0,0.5,0.970313358988455
234,1,2,1,NSCH_autism,classif.featureless,same_other_sizes_cv,2020,same,25027,7,1,16381,110,same,2026-02-24T07:19:59.661138Z,2026-02-24T07:20:00.256513Z,0,0.5,0.969075871988493
235,1,2,1,NSCH_autism,classif.featureless,same_other_sizes_cv,2019,same,16381,8,1,16381,112,same,2026-02-24T07:20:00.259297Z,2026-02-24T07:20:00.858688Z,0,0.5,0.970313358988455
236,1,2,1,NSCH_autism,classif.featureless,same_other_sizes_cv,2020,same,25027,8,1,16381,113,same,2026-02-24T07:20:00.861542Z,2026-02-24T07:20:01.560508Z,0,0.5,0.969424460431655
237,1,2,1,NSCH_autism,classif.featureless,same_other_sizes_cv,2019,same,16381,9,1,16381,115,same,2026-02-24T07:20:01.562803Z,2026-02-24T07:20:02.149776Z,0,0.5,0.970313358988455
238,1,2,1,NSCH_autism,classif.featureless,same_other_sizes_cv,2020,same,25027,9,1,16381,116,same,2026-02-24T07:20:02.152012Z,2026-02-24T07:20:02.747570Z,0,0.5,0.969424460431655
239,1,2,1,NSCH_autism,classif.featureless,same_other_sizes_cv,2019,same,16381,10,1,16381,118,same,2026-02-24T07:20:02.749873Z,2026-02-24T07:20:03.337990Z,0,0.5,0.970313358988455
23,1,2,1,NSCH_autism,classif.featureless,same_other_sizes_cv,2019,all,41408,2,1,41408,9,all,2026-02-24T04:02:06.974053Z,2026-02-24T04:02:08.000171Z,0,0.5,0.969796814936848
240,1,2,1,NSCH_autism,classif.featureless,same_other_sizes_cv,2020,same,25027,10,1,16381,119,same,2026-02-24T07:20:03.340289Z,2026-02-24T07:20:03.936116Z,0,0.5,0.969424460431655
24,1,2,1,NSCH_autism,classif.featureless,same_other_sizes_cv,2020,all,41408,2,1,41408,12,all,2026-02-24T04:02:08.006028Z,2026-02-24T04:02:09.080052Z,0,0.5,0.969075871988493
25,1,2,1,NSCH_autism,classif.featureless,same_other_sizes_cv,2019,all,41408,3,1,41408,15,all,2026-02-24T04:02:09.082486Z,2026-02-24T04:02:10.365631Z,0,0.5,0.969796814936848
26,1,2,1,NSCH_autism,classif.featureless,same_other_sizes_cv,2020,all,41408,3,1,41408,18,all,2026-02-24T04:02:10.371223Z,2026-02-24T04:02:11.097222Z,0,0.5,0.969075871988493
27,1,2,1,NSCH_autism,classif.featureless,same_other_sizes_cv,2019,all,41408,4,1,41408,21,all,2026-02-24T04:02:11.101534Z,2026-02-24T04:02:12.070071Z,0,0.5,0.969796814936848
28,1,2,1,NSCH_autism,classif.featureless,same_other_sizes_cv,2020,all,41408,4,1,41408,24,all,2026-02-24T04:02:12.072334Z,2026-02-24T04:02:12.668883Z,0,0.5,0.969075871988493
29,1,2,1,NSCH_autism,classif.featureless,same_other_sizes_cv,2019,all,41408,5,1,41408,27,all,2026-02-24T04:02:12.671189Z,2026-02-24T04:02:13.361048Z,0,0.5,0.969796814936848
2,1,1,1,NSCH_autism,classif.cv_glmnet,same_other_sizes_cv,2020,all,41408,1,1,41408,6,all,2026-02-24T02:37:56.123849Z,2026-02-24T02:41:26.723014Z,0,0.96616434338555,0.975916606757728
30,1,2,1,NSCH_autism,classif.featureless,same_other_sizes_cv,2020,all,41408,5,1,41408,30,all,2026-02-24T04:02:13.364701Z,2026-02-24T04:02:14.137564Z,0,0.5,0.969075871988493
31,1,2,1,NSCH_autism,classif.featureless,same_other_sizes_cv,2019,all,41408,6,1,41408,33,all,2026-02-24T04:02:14.140020Z,2026-02-24T04:02:15.064295Z,0,0.5,0.969796814936848
32,1,2,1,NSCH_autism,classif.featureless,same_other_sizes_cv,2020,all,41408,6,1,41408,36,all,2026-02-24T04:02:15.067205Z,2026-02-24T04:02:16.132267Z,0,0.5,0.969075871988493
33,1,2,1,NSCH_autism,classif.featureless,same_other_sizes_cv,2019,all,41408,7,1,41408,39,all,2026-02-24T04:02:16.137321Z,2026-02-24T04:02:16.846410Z,0,0.5,0.970313358988455
34,1,2,1,NSCH_autism,classif.featureless,same_other_sizes_cv,2020,all,41408,7,1,41408,42,all,2026-02-24T04:02:16.848672Z,2026-02-24T04:02:17.475269Z,0,0.5,0.969075871988493
35,1,2,1,NSCH_autism,classif.featureless,same_other_sizes_cv,2019,all,41408,8,1,41408,45,all,2026-02-24T04:02:17.477609Z,2026-02-24T04:02:18.086733Z,0,0.5,0.970313358988455
36,1,2,1,NSCH_autism,classif.featureless,same_other_sizes_cv,2020,all,41408,8,1,41408,48,all,2026-02-24T04:02:18.088926Z,2026-02-24T04:02:18.694001Z,0,0.5,0.969424460431655
37,1,2,1,NSCH_autism,classif.featureless,same_other_sizes_cv,2019,all,41408,9,1,41408,51,all,2026-02-24T04:02:18.698025Z,2026-02-24T04:02:19.672537Z,0,0.5,0.970313358988455
38,1,2,1,NSCH_autism,classif.featureless,same_other_sizes_cv,2020,all,41408,9,1,41408,54,all,2026-02-24T04:02:19.674792Z,2026-02-24T04:02:20.280277Z,0,0.5,0.969424460431655
39,1,2,1,NSCH_autism,classif.featureless,same_other_sizes_cv,2019,all,41408,10,1,41408,57,all,2026-02-24T04:02:20.286483Z,2026-02-24T04:02:20.889106Z,0,0.5,0.970313358988455
3,1,1,1,NSCH_autism,classif.cv_glmnet,same_other_sizes_cv,2019,all,41408,2,1,41408,9,all,2026-02-24T02:41:26.728470Z,2026-02-24T02:45:15.977264Z,0,0.976896942242355,0.974190005491488
40,1,2,1,NSCH_autism,classif.featureless,same_other_sizes_cv,2020,all,41408,10,1,41408,60,all,2026-02-24T04:02:20.892074Z,2026-02-24T04:02:22.112334Z,0,0.5,0.969424460431655
41,1,1,1,NSCH_autism,classif.cv_glmnet,same_other_sizes_cv,2019,all,41408,1,1,25027,2,all,2026-02-24T04:02:22.114705Z,2026-02-24T04:05:28.320511Z,0,0.966591166477916,0.970895112575508
42,1,1,1,NSCH_autism,classif.cv_glmnet,same_other_sizes_cv,2020,all,41408,1,1,25027,5,all,2026-02-24T04:05:28.324766Z,2026-02-24T04:08:19.275364Z,0,0.965543268235457,0.975916606757728
43,1,1,1,NSCH_autism,classif.cv_glmnet,same_other_sizes_cv,2019,all,41408,2,1,25027,8,all,2026-02-24T04:08:19.280841Z,2026-02-24T04:11:16.853742Z,0,0.974704004941831,0.974739154310818
44,1,1,1,NSCH_autism,classif.cv_glmnet,same_other_sizes_cv,2020,all,41408,2,1,25027,11,all,2026-02-24T04:11:16.858132Z,2026-02-24T04:14:17.171035Z,0,0.970349915864866,0.978784609852571
45,1,1,1,NSCH_autism,classif.cv_glmnet,same_other_sizes_cv,2019,all,41408,3,1,25027,14,all,2026-02-24T04:14:17.176743Z,2026-02-24T04:17:07.842801Z,0,0.970802017914136,0.972542559033498
46,1,1,1,NSCH_autism,classif.cv_glmnet,same_other_sizes_cv,2020,all,41408,3,1,25027,17,all,2026-02-24T04:17:07.850754Z,2026-02-24T04:19:40.034042Z,0,0.973490960866377,0.974469615246314
47,1,1,1,NSCH_autism,classif.cv_glmnet,same_other_sizes_cv,2019,all,41408,4,1,25027,20,all,2026-02-24T04:19:40.039504Z,2026-02-24T04:23:26.131029Z,0,0.979028106661175,0.974190005491488
48,1,1,1,NSCH_autism,classif.cv_glmnet,same_other_sizes_cv,2020,all,41408,4,1,25027,23,all,2026-02-24T04:23:26.135922Z,2026-02-24T04:26:43.016055Z,0,0.966937049661301,0.975907946781733
49,1,1,1,NSCH_autism,classif.cv_glmnet,same_other_sizes_cv,2019,all,41408,5,1,25027,26,all,2026-02-24T04:26:43.021436Z,2026-02-24T04:29:55.969113Z,0,0.967867806033151,0.976386600768808
4,1,1,1,NSCH_autism,classif.cv_glmnet,same_other_sizes_cv,2020,all,41408,2,1,41408,12,all,2026-02-24T02:45:15.981854Z,2026-02-24T02:49:27.731138Z,0,0.971890236009837,0.978065444084861
50,1,1,1,NSCH_autism,classif.cv_glmnet,same_other_sizes_cv,2020,all,41408,5,1,25027,29,all,2026-02-24T04:29:55.973283Z,2026-02-24T04:32:34.517842Z,0,0.962846787763732,0.974829198130169
51,1,1,1,NSCH_autism,classif.cv_glmnet,same_other_sizes_cv,2019,all,41408,6,1,25027,32,all,2026-02-24T04:32:34.522078Z,2026-02-24T04:35:50.810003Z,0,0.970832904354988,0.976935749588138
52,1,1,1,NSCH_autism,classif.cv_glmnet,same_other_sizes_cv,2020,all,41408,6,1,25027,35,all,2026-02-24T04:35:50.814143Z,2026-02-24T04:39:32.328688Z,0,0.967394399620312,0.97339086659475
53,1,1,1,NSCH_autism,classif.cv_glmnet,same_other_sizes_cv,2019,all,41408,7,1,25027,38,all,2026-02-24T04:39:32.332946Z,2026-02-24T04:42:48.475532Z,0,0.975091805686706,0.974711379879054
54,1,1,1,NSCH_autism,classif.cv_glmnet,same_other_sizes_cv,2020,all,41408,7,1,25027,41,all,2026-02-24T04:42:48.481729Z,2026-02-24T04:46:06.849574Z,0,0.97545411399232,0.976627112549443
55,1,1,1,NSCH_autism,classif.cv_glmnet,same_other_sizes_cv,2019,all,41408,8,1,25027,44,all,2026-02-24T04:46:06.853853Z,2026-02-24T04:48:22.545266Z,0,0.964757108383171,0.97196261682243
56,1,1,1,NSCH_autism,classif.cv_glmnet,same_other_sizes_cv,2020,all,41408,8,1,25027,47,all,2026-02-24T04:48:22.549422Z,2026-02-24T04:51:35.735914Z,0,0.958808250572956,0.97158273381295
57,1,1,1,NSCH_autism,classif.cv_glmnet,same_other_sizes_cv,2019,all,41408,9,1,25027,50,all,2026-02-24T04:51:35.747118Z,2026-02-24T04:55:48.608620Z,0,0.966928968628685,0.974161627267729
58,1,1,1,NSCH_autism,classif.cv_glmnet,same_other_sizes_cv,2020,all,41408,9,1,25027,53,all,2026-02-24T04:55:48.618785Z,2026-02-24T04:59:55.908675Z,0,0.963330786860198,0.974460431654676
59,1,1,1,NSCH_autism,classif.cv_glmnet,same_other_sizes_cv,2019,all,41408,10,1,25027,56,all,2026-02-24T04:59:55.920298Z,2026-02-24T05:04:32.387798Z,0,0.968723114048893,0.975810885101704
5,1,1,1,NSCH_autism,classif.cv_glmnet,same_other_sizes_cv,2019,all,41408,3,1,41408,15,all,2026-02-24T02:49:27.738439Z,2026-02-24T02:54:09.543238Z,0,0.972840523010398,0.971993410214168
60,1,1,1,NSCH_autism,classif.cv_glmnet,same_other_sizes_cv,2020,all,41408,10,1,25027,59,all,2026-02-24T05:04:32.398247Z,2026-02-24T05:08:30.020211Z,0,0.953547964640401,0.973021582733813
61,1,1,1,NSCH_autism,classif.cv_glmnet,same_other_sizes_cv,2019,other,25027,1,1,25027,62,other,2026-02-24T05:08:30.031313Z,2026-02-24T05:12:01.540962Z,0,0.966586018737774,0.971993410214168
62,1,1,1,NSCH_autism,classif.cv_glmnet,same_other_sizes_cv,2019,other,25027,2,1,25027,65,other,2026-02-24T05:12:01.553472Z,2026-02-24T05:15:38.396507Z,0,0.976392463708432,0.974190005491488
63,1,1,1,NSCH_autism,classif.cv_glmnet,same_other_sizes_cv,2019,other,25027,3,1,25027,68,other,2026-02-24T05:15:38.406863Z,2026-02-24T05:18:59.852813Z,0,0.971399155770616,0.971444261394838
64,1,1,1,NSCH_autism,classif.cv_glmnet,same_other_sizes_cv,2019,other,25027,4,1,25027,71,other,2026-02-24T05:18:59.862965Z,2026-02-24T05:22:54.354355Z,0,0.979872336044476,0.974190005491488
65,1,1,1,NSCH_autism,classif.cv_glmnet,same_other_sizes_cv,2019,other,25027,5,1,25027,74,other,2026-02-24T05:22:54.365473Z,2026-02-24T05:26:23.761568Z,0,0.969618037681458,0.976386600768808
66,1,1,1,NSCH_autism,classif.cv_glmnet,same_other_sizes_cv,2019,other,25027,6,1,25027,77,other,2026-02-24T05:26:23.771737Z,2026-02-24T05:28:33.528832Z,0,0.968068567898693,0.976386600768808
67,1,1,1,NSCH_autism,classif.cv_glmnet,same_other_sizes_cv,2019,other,25027,7,1,25027,80,other,2026-02-24T05:28:33.533086Z,2026-02-24T05:30:08.708130Z,0,0.972799286538662,0.976360637713029
68,1,1,1,NSCH_autism,classif.cv_glmnet,same_other_sizes_cv,2019,other,25027,8,1,25027,83,other,2026-02-24T05:30:08.712395Z,2026-02-24T05:31:43.800731Z,0,0.966519777567936,0.97306212204508
69,1,1,1,NSCH_autism,classif.cv_glmnet,same_other_sizes_cv,2019,other,25027,9,1,25027,86,other,2026-02-24T05:31:43.804960Z,2026-02-24T05:33:20.169683Z,0,0.968523764557759,0.976910390324354
6,1,1,1,NSCH_autism,classif.cv_glmnet,same_other_sizes_cv,2020,all,41408,3,1,41408,18,all,2026-02-24T02:54:09.556753Z,2026-02-24T02:58:52.942855Z,0,0.976489623333477,0.976267529665588
70,1,1,1,NSCH_autism,classif.cv_glmnet,same_other_sizes_cv,2019,other,25027,10,1,25027,89,other,2026-02-24T05:33:20.174015Z,2026-02-24T05:35:04.311997Z,0,0.968786066519777,0.975261132490379
71,1,1,1,NSCH_autism,classif.cv_glmnet,same_other_sizes_cv,2020,same,25027,1,1,25027,93,same,2026-02-24T05:35:04.316202Z,2026-02-24T05:36:48.554580Z,0,0.966034952729279,0.976994967649173
72,1,1,1,NSCH_autism,classif.cv_glmnet,same_other_sizes_cv,2020,same,25027,2,1,25027,96,same,2026-02-24T05:36:48.596968Z,2026-02-24T05:38:23.023443Z,0,0.971454459162101,0.978065444084861
73,1,1,1,NSCH_autism,classif.cv_glmnet,same_other_sizes_cv,2020,same,25027,3,1,25027,99,same,2026-02-24T05:38:23.027950Z,2026-02-24T05:39:44.864991Z,0,0.975005393277818,0.975907946781733
74,1,1,1,NSCH_autism,classif.cv_glmnet,same_other_sizes_cv,2020,same,25027,4,1,25027,102,same,2026-02-24T05:39:44.869227Z,2026-02-24T05:41:27.159670Z,0,0.968602493851663,0.976986695433297
75,1,1,1,NSCH_autism,classif.cv_glmnet,same_other_sizes_cv,2020,same,25027,5,1,25027,105,same,2026-02-24T05:41:27.163890Z,2026-02-24T05:42:56.562605Z,0,0.960111317254174,0.975548363897878
76,1,1,1,NSCH_autism,classif.cv_glmnet,same_other_sizes_cv,2020,same,25027,6,1,25027,108,same,2026-02-24T05:42:56.567609Z,2026-02-24T05:44:45.617308Z,0,0.96580661863054,0.972671700827041
77,1,1,1,NSCH_autism,classif.cv_glmnet,same_other_sizes_cv,2020,same,25027,7,1,25027,111,same,2026-02-24T05:44:45.621904Z,2026-02-24T05:46:11.849105Z,0,0.975406653147518,0.976986695433297
78,1,1,1,NSCH_autism,classif.cv_glmnet,same_other_sizes_cv,2020,same,25027,8,1,25027,114,same,2026-02-24T05:46:11.853626Z,2026-02-24T05:47:43.001508Z,0,0.956992251446033,0.974460431654676
79,1,1,1,NSCH_autism,classif.cv_glmnet,same_other_sizes_cv,2020,same,25027,9,1,25027,117,same,2026-02-24T05:47:43.005728Z,2026-02-24T05:49:11.178628Z,0,0.963291498417549,0.975179856115108
7,1,1,1,NSCH_autism,classif.cv_glmnet,same_other_sizes_cv,2019,all,41408,4,1,41408,21,all,2026-02-24T02:58:52.947210Z,2026-02-24T03:03:49.079842Z,0,0.979954699886751,0.974739154310818
80,1,1,1,NSCH_autism,classif.cv_glmnet,same_other_sizes_cv,2020,same,25027,10,1,25027,120,same,2026-02-24T05:49:11.182901Z,2026-02-24T05:50:44.398055Z,0,0.954307541198298,0.97410071942446
81,1,2,1,NSCH_autism,classif.featureless,same_other_sizes_cv,2019,all,41408,1,1,25027,2,all,2026-02-24T05:50:44.402233Z,2026-02-24T05:50:44.991578Z,0,0.5,0.969796814936848
82,1,2,1,NSCH_autism,classif.featureless,same_other_sizes_cv,2020,all,41408,1,1,25027,5,all,2026-02-24T05:50:44.993872Z,2026-02-24T05:50:45.589118Z,0,0.5,0.969086987778577
83,1,2,1,NSCH_autism,classif.featureless,same_other_sizes_cv,2019,all,41408,2,1,25027,8,all,2026-02-24T05:50:45.591427Z,2026-02-24T05:50:46.318665Z,0,0.5,0.969796814936848
84,1,2,1,NSCH_autism,classif.featureless,same_other_sizes_cv,2020,all,41408,2,1,25027,11,all,2026-02-24T05:50:46.320887Z,2026-02-24T05:50:46.911409Z,0,0.5,0.969075871988493
85,1,2,1,NSCH_autism,classif.featureless,same_other_sizes_cv,2019,all,41408,3,1,25027,14,all,2026-02-24T05:50:46.913607Z,2026-02-24T05:50:47.498990Z,0,0.5,0.969796814936848
86,1,2,1,NSCH_autism,classif.featureless,same_other_sizes_cv,2020,all,41408,3,1,25027,17,all,2026-02-24T05:50:47.501686Z,2026-02-24T05:50:48.135933Z,0,0.5,0.969075871988493
87,1,2,1,NSCH_autism,classif.featureless,same_other_sizes_cv,2019,all,41408,4,1,25027,20,all,2026-02-24T05:50:48.138230Z,2026-02-24T05:50:48.719990Z,0,0.5,0.969796814936848
88,1,2,1,NSCH_autism,classif.featureless,same_other_sizes_cv,2020,all,41408,4,1,25027,23,all,2026-02-24T05:50:48.722314Z,2026-02-24T05:50:49.310189Z,0,0.5,0.969075871988493
89,1,2,1,NSCH_autism,classif.featureless,same_other_sizes_cv,2019,all,41408,5,1,25027,26,all,2026-02-24T05:50:49.312435Z,2026-02-24T05:50:49.896252Z,0,0.5,0.969796814936848
8,1,1,1,NSCH_autism,classif.cv_glmnet,same_other_sizes_cv,2020,all,41408,4,1,41408,24,all,2026-02-24T03:03:49.090666Z,2026-02-24T03:08:47.153244Z,0,0.967903525046381,0.976627112549443
90,1,2,1,NSCH_autism,classif.featureless,same_other_sizes_cv,2020,all,41408,5,1,25027,29,all,2026-02-24T05:50:49.898424Z,2026-02-24T05:50:50.486635Z,0,0.5,0.969075871988493
91,1,2,1,NSCH_autism,classif.featureless,same_other_sizes_cv,2019,all,41408,6,1,25027,32,all,2026-02-24T05:50:50.488864Z,2026-02-24T05:50:51.084823Z,0,0.5,0.969796814936848
92,1,2,1,NSCH_autism,classif.featureless,same_other_sizes_cv,2020,all,41408,6,1,25027,35,all,2026-02-24T05:50:51.087038Z,2026-02-24T05:50:51.670692Z,0,0.5,0.969075871988493
93,1,2,1,NSCH_autism,classif.featureless,same_other_sizes_cv,2019,all,41408,7,1,25027,38,all,2026-02-24T05:50:51.672929Z,2026-02-24T05:50:52.271848Z,0,0.5,0.970313358988455
94,1,2,1,NSCH_autism,classif.featureless,same_other_sizes_cv,2020,all,41408,7,1,25027,41,all,2026-02-24T05:50:52.274253Z,2026-02-24T05:50:52.862492Z,0,0.5,0.969075871988493
95,1,2,1,NSCH_autism,classif.featureless,same_other_sizes_cv,2019,all,41408,8,1,25027,44,all,2026-02-24T05:50:52.865108Z,2026-02-24T05:50:53.472651Z,0,0.5,0.970313358988455
96,1,2,1,NSCH_autism,classif.featureless,same_other_sizes_cv,2020,all,41408,8,1,25027,47,all,2026-02-24T05:50:53.475506Z,2026-02-24T05:50:54.074066Z,0,0.5,0.969424460431655
97,1,2,1,NSCH_autism,classif.featureless,same_other_sizes_cv,2019,all,41408,9,1,25027,50,all,2026-02-24T05:50:54.076330Z,2026-02-24T05:50:54.662098Z,0,0.5,0.970313358988455
98,1,2,1,NSCH_autism,classif.featureless,same_other_sizes_cv,2020,all,41408,9,1,25027,53,all,2026-02-24T05:50:54.664373Z,2026-02-24T05:50:55.263635Z,0,0.5,0.969424460431655
99,1,2,1,NSCH_autism,classif.featureless,same_other_sizes_cv,2019,all,41408,10,1,25027,56,all,2026-02-24T05:50:55.265895Z,2026-02-24T05:50:55.860225Z,0,0.5,0.970313358988455
9,1,1,1,NSCH_autism,classif.cv_glmnet,same_other_sizes_cv,2019,all,41408,5,1,41408,27,all,2026-02-24T03:08:47.160686Z,2026-02-24T03:13:01.173415Z,0,0.968959126943272,0.975288303130148
