grid_job_i,task.i,learner.i,resampling.i,task_id,learner_id,resampling_id,test.subset,train.subsets,groups,test.fold,seed,n.train.groups,iteration,Train_subsets,start.time,end.time,process,classif.acc
231,1,2,1,STL10,classif.featureless,same_other_sizes_cv,test,same,7200,6,1,4500,106,same,2026-02-24T21:50:06.404522Z,2026-02-24T21:50:21.887824Z,34,0.11
232,1,2,1,STL10,classif.featureless,same_other_sizes_cv,train,same,4500,6,1,4500,108,same,2026-02-24T21:50:07.262997Z,2026-02-24T21:50:22.234058Z,30,0.13
233,1,2,1,STL10,classif.featureless,same_other_sizes_cv,test,same,7200,7,1,4500,109,same,2026-02-24T21:50:08.676002Z,2026-02-24T21:50:23.556385Z,27,0.105
234,1,2,1,STL10,classif.featureless,same_other_sizes_cv,train,same,4500,7,1,4500,111,same,2026-02-24T21:50:12.523741Z,2026-02-24T21:50:27.171042Z,25,0.088
235,1,2,1,STL10,classif.featureless,same_other_sizes_cv,test,same,7200,8,1,4500,112,same,2026-02-24T21:50:16.125403Z,2026-02-24T21:50:31.442501Z,29,0.09625
236,1,2,1,STL10,classif.featureless,same_other_sizes_cv,train,same,4500,8,1,4500,114,same,2026-02-24T21:50:19.565005Z,2026-02-24T21:50:34.308129Z,24,0.096
237,1,2,1,STL10,classif.featureless,same_other_sizes_cv,test,same,7200,9,1,4500,115,same,2026-02-24T21:50:21.891801Z,2026-02-24T21:50:37.597364Z,34,0.0875
238,1,2,1,STL10,classif.featureless,same_other_sizes_cv,train,same,4500,9,1,4500,117,same,2026-02-24T21:50:22.238221Z,2026-02-24T21:50:37.224191Z,30,0.092
239,1,2,1,STL10,classif.featureless,same_other_sizes_cv,test,same,7200,10,1,4500,118,same,2026-02-24T21:50:23.560152Z,2026-02-24T21:50:38.029922Z,27,0.1
24,1,2,1,STL10,classif.featureless,same_other_sizes_cv,train,all,11700,2,1,11700,12,all,2026-02-24T18:26:11.144999Z,2026-02-24T18:31:13.799157Z,49,0.108
240,1,2,1,STL10,classif.featureless,same_other_sizes_cv,train,same,4500,10,1,4500,120,same,2026-02-24T21:50:27.174820Z,2026-02-24T21:50:42.195918Z,25,0.11
241,2,1,1,waveform,classif.cv_glmnet,same_other_sizes_cv,test,all,720,1,1,720,3,all,2026-02-24T21:50:31.447017Z,2026-02-24T21:50:39.252868Z,29,0.788461538461538
242,2,1,1,waveform,classif.cv_glmnet,same_other_sizes_cv,train,all,720,1,1,720,6,all,2026-02-24T21:50:34.311545Z,2026-02-24T21:50:41.805132Z,24,0.838709677419355
243,2,1,1,waveform,classif.cv_glmnet,same_other_sizes_cv,test,all,720,2,1,720,9,all,2026-02-24T21:50:37.228767Z,2026-02-24T21:50:45.431700Z,30,0.942307692307692
244,2,1,1,waveform,classif.cv_glmnet,same_other_sizes_cv,train,all,720,2,1,720,12,all,2026-02-24T21:50:37.604503Z,2026-02-24T21:50:46.142349Z,34,0.741935483870968
245,2,1,1,waveform,classif.cv_glmnet,same_other_sizes_cv,test,all,720,3,1,720,15,all,2026-02-24T21:50:38.033772Z,2026-02-24T21:50:45.609833Z,27,0.784313725490196
246,2,1,1,waveform,classif.cv_glmnet,same_other_sizes_cv,train,all,720,3,1,720,18,all,2026-02-24T21:50:39.262966Z,2026-02-24T21:50:47.171374Z,29,0.903225806451613
247,2,1,1,waveform,classif.cv_glmnet,same_other_sizes_cv,test,all,720,4,1,720,21,all,2026-02-24T21:50:41.813832Z,2026-02-24T21:50:49.682142Z,24,0.76
248,2,1,1,waveform,classif.cv_glmnet,same_other_sizes_cv,train,all,720,4,1,720,24,all,2026-02-24T21:50:42.200348Z,2026-02-24T21:50:50.178245Z,25,0.903225806451613
249,2,1,1,waveform,classif.cv_glmnet,same_other_sizes_cv,test,all,720,5,1,720,27,all,2026-02-24T21:50:45.438914Z,2026-02-24T21:50:53.331941Z,30,0.88
25,1,2,1,STL10,classif.featureless,same_other_sizes_cv,test,all,11700,3,1,11700,15,all,2026-02-24T18:26:11.145491Z,2026-02-24T18:31:13.802609Z,40,0.1025
250,2,1,1,waveform,classif.cv_glmnet,same_other_sizes_cv,train,all,720,5,1,720,30,all,2026-02-24T21:50:45.616143Z,2026-02-24T21:50:53.005346Z,27,0.866666666666667
251,2,1,1,waveform,classif.cv_glmnet,same_other_sizes_cv,test,all,720,6,1,720,33,all,2026-02-24T21:50:46.148852Z,2026-02-24T21:50:54.813427Z,34,0.73469387755102
252,2,1,1,waveform,classif.cv_glmnet,same_other_sizes_cv,train,all,720,6,1,720,36,all,2026-02-24T21:50:47.179824Z,2026-02-24T21:50:55.057005Z,29,0.8
253,2,1,1,waveform,classif.cv_glmnet,same_other_sizes_cv,test,all,720,7,1,720,39,all,2026-02-24T21:50:49.162322Z,2026-02-24T21:51:23.658702Z,38,0.877551020408163
254,2,1,1,waveform,classif.cv_glmnet,same_other_sizes_cv,train,all,720,7,1,720,42,all,2026-02-24T21:50:49.688397Z,2026-02-24T21:50:58.540942Z,24,0.758620689655172
255,2,1,1,waveform,classif.cv_glmnet,same_other_sizes_cv,test,all,720,8,1,720,45,all,2026-02-24T21:50:50.184651Z,2026-02-24T21:50:57.719941Z,25,0.877551020408163
256,2,1,1,waveform,classif.cv_glmnet,same_other_sizes_cv,train,all,720,8,1,720,48,all,2026-02-24T21:50:53.011905Z,2026-02-24T21:51:00.506681Z,27,0.931034482758621
257,2,1,1,waveform,classif.cv_glmnet,same_other_sizes_cv,test,all,720,9,1,720,51,all,2026-02-24T21:50:53.340268Z,2026-02-24T21:51:01.107837Z,30,0.877551020408163
258,2,1,1,waveform,classif.cv_glmnet,same_other_sizes_cv,train,all,720,9,1,720,54,all,2026-02-24T21:50:54.819991Z,2026-02-24T21:51:02.893009Z,34,0.793103448275862
259,2,1,1,waveform,classif.cv_glmnet,same_other_sizes_cv,test,all,720,10,1,720,57,all,2026-02-24T21:50:55.065102Z,2026-02-24T21:51:02.832105Z,29,0.938775510204082
26,1,2,1,STL10,classif.featureless,same_other_sizes_cv,train,all,11700,3,1,11700,18,all,2026-02-24T18:26:11.145395Z,2026-02-24T18:38:07.791935Z,21,0.11
260,2,1,1,waveform,classif.cv_glmnet,same_other_sizes_cv,train,all,720,10,1,720,60,all,2026-02-24T21:50:57.726193Z,2026-02-24T21:51:05.462892Z,25,0.862068965517241
261,2,2,1,waveform,classif.featureless,same_other_sizes_cv,test,all,720,1,1,720,3,all,2026-02-24T21:50:58.547822Z,2026-02-24T21:51:06.270043Z,24,0.346153846153846
262,2,2,1,waveform,classif.featureless,same_other_sizes_cv,train,all,720,1,1,720,6,all,2026-02-24T21:51:00.513191Z,2026-02-24T21:51:07.743470Z,27,0.32258064516129
263,2,2,1,waveform,classif.featureless,same_other_sizes_cv,test,all,720,2,1,720,9,all,2026-02-24T21:51:01.114852Z,2026-02-24T21:51:08.866774Z,30,0.346153846153846
264,2,2,1,waveform,classif.featureless,same_other_sizes_cv,train,all,720,2,1,720,12,all,2026-02-24T21:51:02.840850Z,2026-02-24T21:51:10.715112Z,29,0.32258064516129
265,2,2,1,waveform,classif.featureless,same_other_sizes_cv,test,all,720,3,1,720,15,all,2026-02-24T21:51:02.899366Z,2026-02-24T21:51:10.764215Z,34,0.352941176470588
266,2,2,1,waveform,classif.featureless,same_other_sizes_cv,train,all,720,3,1,720,18,all,2026-02-24T21:51:05.469210Z,2026-02-24T21:51:12.744331Z,25,0.32258064516129
267,2,2,1,waveform,classif.featureless,same_other_sizes_cv,test,all,720,4,1,720,21,all,2026-02-24T21:51:06.273278Z,2026-02-24T21:51:13.396975Z,24,0.34
268,2,2,1,waveform,classif.featureless,same_other_sizes_cv,train,all,720,4,1,720,24,all,2026-02-24T21:51:07.747349Z,2026-02-24T21:51:14.942013Z,27,0.32258064516129
269,2,2,1,waveform,classif.featureless,same_other_sizes_cv,test,all,720,5,1,720,27,all,2026-02-24T21:51:08.870495Z,2026-02-24T21:51:16.413791Z,30,0.34
27,1,2,1,STL10,classif.featureless,same_other_sizes_cv,test,all,11700,4,1,11700,21,all,2026-02-24T18:26:11.145616Z,2026-02-24T18:27:27.431650Z,25,0.0925
270,2,2,1,waveform,classif.featureless,same_other_sizes_cv,train,all,720,5,1,720,30,all,2026-02-24T21:51:10.719473Z,2026-02-24T21:51:18.546110Z,29,0.333333333333333
271,2,2,1,waveform,classif.featureless,same_other_sizes_cv,test,all,720,6,1,720,33,all,2026-02-24T21:51:10.767490Z,2026-02-24T21:51:18.098880Z,34,0.346938775510204
272,2,2,1,waveform,classif.featureless,same_other_sizes_cv,train,all,720,6,1,720,36,all,2026-02-24T21:51:12.747740Z,2026-02-24T21:51:20.050407Z,25,0.333333333333333
273,2,2,1,waveform,classif.featureless,same_other_sizes_cv,test,all,720,7,1,720,39,all,2026-02-24T21:51:13.402749Z,2026-02-24T21:51:21.585220Z,24,0.346938775510204
274,2,2,1,waveform,classif.featureless,same_other_sizes_cv,train,all,720,7,1,720,42,all,2026-02-24T21:51:14.945736Z,2026-02-24T21:51:22.484488Z,27,0.344827586206897
275,2,2,1,waveform,classif.featureless,same_other_sizes_cv,test,all,720,8,1,720,45,all,2026-02-24T21:51:16.417910Z,2026-02-24T21:51:23.864350Z,30,0.346938775510204
276,2,2,1,waveform,classif.featureless,same_other_sizes_cv,train,all,720,8,1,720,48,all,2026-02-24T21:51:18.102518Z,2026-02-24T21:51:25.459186Z,34,0.344827586206897
277,2,2,1,waveform,classif.featureless,same_other_sizes_cv,test,all,720,9,1,720,51,all,2026-02-24T21:51:18.550667Z,2026-02-24T21:51:26.146232Z,29,0.346938775510204
278,2,2,1,waveform,classif.featureless,same_other_sizes_cv,train,all,720,9,1,720,54,all,2026-02-24T21:51:20.053793Z,2026-02-24T21:51:27.196222Z,25,0.344827586206897
279,2,2,1,waveform,classif.featureless,same_other_sizes_cv,test,all,720,10,1,720,57,all,2026-02-24T21:51:21.590795Z,2026-02-24T21:51:28.934225Z,24,0.346938775510204
28,1,2,1,STL10,classif.featureless,same_other_sizes_cv,train,all,11700,4,1,11700,24,all,2026-02-24T18:26:11.145550Z,2026-02-24T18:38:07.797096Z,17,0.07
280,2,2,1,waveform,classif.featureless,same_other_sizes_cv,train,all,720,10,1,720,60,all,2026-02-24T21:51:22.488287Z,2026-02-24T21:51:29.782785Z,27,0.344827586206897
281,2,1,1,waveform,classif.cv_glmnet,same_other_sizes_cv,test,all,720,1,1,450,2,all,2026-02-24T21:51:23.666567Z,2026-02-24T21:51:31.502423Z,38,0.807692307692308
282,2,1,1,waveform,classif.cv_glmnet,same_other_sizes_cv,train,all,720,1,1,450,5,all,2026-02-24T21:51:23.868556Z,2026-02-24T21:51:31.454514Z,30,0.806451612903226
283,2,1,1,waveform,classif.cv_glmnet,same_other_sizes_cv,test,all,720,2,1,450,8,all,2026-02-24T21:51:25.462745Z,2026-02-24T21:51:33.137321Z,34,0.903846153846154
284,2,1,1,waveform,classif.cv_glmnet,same_other_sizes_cv,train,all,720,2,1,450,11,all,2026-02-24T21:51:26.150717Z,2026-02-24T21:51:33.947889Z,29,0.709677419354839
285,2,1,1,waveform,classif.cv_glmnet,same_other_sizes_cv,test,all,720,3,1,450,14,all,2026-02-24T21:51:27.199633Z,2026-02-24T21:51:34.789128Z,25,0.764705882352941
286,2,1,1,waveform,classif.cv_glmnet,same_other_sizes_cv,train,all,720,3,1,450,17,all,2026-02-24T21:51:28.940179Z,2026-02-24T21:51:36.843925Z,24,0.935483870967742
287,2,1,1,waveform,classif.cv_glmnet,same_other_sizes_cv,test,all,720,4,1,450,20,all,2026-02-24T21:51:29.786046Z,2026-02-24T21:51:37.374569Z,27,0.76
288,2,1,1,waveform,classif.cv_glmnet,same_other_sizes_cv,train,all,720,4,1,450,23,all,2026-02-24T21:51:31.461680Z,2026-02-24T21:51:39.006927Z,30,0.903225806451613
289,2,1,1,waveform,classif.cv_glmnet,same_other_sizes_cv,test,all,720,5,1,450,26,all,2026-02-24T21:51:31.510456Z,2026-02-24T21:51:39.258457Z,38,0.86
29,1,2,1,STL10,classif.featureless,same_other_sizes_cv,test,all,11700,5,1,11700,27,all,2026-02-24T18:26:11.145629Z,2026-02-24T18:38:07.797115Z,18,0.11125
290,2,1,1,waveform,classif.cv_glmnet,same_other_sizes_cv,train,all,720,5,1,450,29,all,2026-02-24T21:51:33.143838Z,2026-02-24T21:51:41.088361Z,34,0.833333333333333
291,2,1,1,waveform,classif.cv_glmnet,same_other_sizes_cv,test,all,720,6,1,450,32,all,2026-02-24T21:51:33.956058Z,2026-02-24T21:51:41.689591Z,29,0.73469387755102
292,2,1,1,waveform,classif.cv_glmnet,same_other_sizes_cv,train,all,720,6,1,450,35,all,2026-02-24T21:51:34.795491Z,2026-02-24T21:51:42.198079Z,25,0.766666666666667
293,2,1,1,waveform,classif.cv_glmnet,same_other_sizes_cv,test,all,720,7,1,450,38,all,2026-02-24T21:51:36.856675Z,2026-02-24T21:51:45.425871Z,24,0.918367346938776
294,2,1,1,waveform,classif.cv_glmnet,same_other_sizes_cv,train,all,720,7,1,450,41,all,2026-02-24T21:51:37.381029Z,2026-02-24T21:51:44.644144Z,27,0.758620689655172
295,2,1,1,waveform,classif.cv_glmnet,same_other_sizes_cv,test,all,720,8,1,450,44,all,2026-02-24T21:51:39.014031Z,2026-02-24T21:51:46.886894Z,30,0.877551020408163
296,2,1,1,waveform,classif.cv_glmnet,same_other_sizes_cv,train,all,720,8,1,450,47,all,2026-02-24T21:51:39.264472Z,2026-02-24T21:51:47.436290Z,38,0.862068965517241
297,2,1,1,waveform,classif.cv_glmnet,same_other_sizes_cv,test,all,720,9,1,450,50,all,2026-02-24T21:51:41.094650Z,2026-02-24T21:51:49.842371Z,34,0.877551020408163
298,2,1,1,waveform,classif.cv_glmnet,same_other_sizes_cv,train,all,720,9,1,450,53,all,2026-02-24T21:51:41.697368Z,2026-02-24T21:51:49.857876Z,29,0.793103448275862
299,2,1,1,waveform,classif.cv_glmnet,same_other_sizes_cv,test,all,720,10,1,450,56,all,2026-02-24T21:51:42.204894Z,2026-02-24T21:51:49.989598Z,25,0.938775510204082
3,1,1,1,STL10,classif.cv_glmnet,same_other_sizes_cv,test,all,11700,2,1,11700,9,all,2026-02-24T18:26:11.143732Z,2026-02-24T23:54:56.096396Z,1,0.41125
30,1,2,1,STL10,classif.featureless,same_other_sizes_cv,train,all,11700,5,1,11700,30,all,2026-02-24T18:26:11.145975Z,2026-02-24T18:28:02.484196Z,35,0.104
300,2,1,1,waveform,classif.cv_glmnet,same_other_sizes_cv,train,all,720,10,1,450,59,all,2026-02-24T21:51:44.650584Z,2026-02-24T21:51:51.941212Z,27,0.827586206896552
301,2,1,1,waveform,classif.cv_glmnet,same_other_sizes_cv,train,other,450,1,1,450,63,other,2026-02-24T21:51:45.434241Z,2026-02-24T21:51:53.229097Z,24,0.870967741935484
302,2,1,1,waveform,classif.cv_glmnet,same_other_sizes_cv,train,other,450,2,1,450,66,other,2026-02-24T21:51:46.893943Z,2026-02-24T21:51:54.430197Z,30,0.741935483870968
303,2,1,1,waveform,classif.cv_glmnet,same_other_sizes_cv,train,other,450,3,1,450,69,other,2026-02-24T21:51:47.442617Z,2026-02-24T21:51:55.527053Z,38,0.903225806451613
304,2,1,1,waveform,classif.cv_glmnet,same_other_sizes_cv,train,other,450,4,1,450,72,other,2026-02-24T21:51:49.848536Z,2026-02-24T21:51:57.949551Z,34,0.806451612903226
305,2,1,1,waveform,classif.cv_glmnet,same_other_sizes_cv,train,other,450,5,1,450,75,other,2026-02-24T21:51:49.866519Z,2026-02-24T21:51:57.615816Z,29,0.9
306,2,1,1,waveform,classif.cv_glmnet,same_other_sizes_cv,train,other,450,6,1,450,78,other,2026-02-24T21:51:49.995785Z,2026-02-24T21:51:57.566584Z,25,0.8
307,2,1,1,waveform,classif.cv_glmnet,same_other_sizes_cv,train,other,450,7,1,450,81,other,2026-02-24T21:51:51.947527Z,2026-02-24T21:51:59.369643Z,27,0.758620689655172
308,2,1,1,waveform,classif.cv_glmnet,same_other_sizes_cv,train,other,450,8,1,450,84,other,2026-02-24T21:51:53.235299Z,2026-02-24T21:52:00.503053Z,24,0.931034482758621
309,2,1,1,waveform,classif.cv_glmnet,same_other_sizes_cv,train,other,450,9,1,450,87,other,2026-02-24T21:51:54.437060Z,2026-02-24T21:52:01.781828Z,30,0.827586206896552
31,1,2,1,STL10,classif.featureless,same_other_sizes_cv,test,all,11700,6,1,11700,33,all,2026-02-24T18:26:11.145923Z,2026-02-24T18:31:13.812361Z,45,0.1075
310,2,1,1,waveform,classif.cv_glmnet,same_other_sizes_cv,train,other,450,10,1,450,90,other,2026-02-24T21:51:55.533431Z,2026-02-24T21:52:03.333758Z,38,0.862068965517241
311,2,1,1,waveform,classif.cv_glmnet,same_other_sizes_cv,test,same,450,1,1,450,92,same,2026-02-24T21:51:57.573149Z,2026-02-24T21:52:05.200656Z,25,0.769230769230769
312,2,1,1,waveform,classif.cv_glmnet,same_other_sizes_cv,test,same,450,2,1,450,95,same,2026-02-24T21:51:57.624737Z,2026-02-24T21:52:05.278064Z,29,0.923076923076923
313,2,1,1,waveform,classif.cv_glmnet,same_other_sizes_cv,test,same,450,3,1,450,98,same,2026-02-24T21:51:57.955618Z,2026-02-24T21:52:06.210104Z,34,0.823529411764706
314,2,1,1,waveform,classif.cv_glmnet,same_other_sizes_cv,test,same,450,4,1,450,101,same,2026-02-24T21:51:59.376130Z,2026-02-24T21:52:06.632389Z,27,0.72
315,2,1,1,waveform,classif.cv_glmnet,same_other_sizes_cv,test,same,450,5,1,450,104,same,2026-02-24T21:52:00.508910Z,2026-02-24T21:52:08.637204Z,24,0.82
316,2,1,1,waveform,classif.cv_glmnet,same_other_sizes_cv,test,same,450,6,1,450,107,same,2026-02-24T21:52:01.796660Z,2026-02-24T21:52:09.396953Z,30,0.755102040816326
317,2,1,1,waveform,classif.cv_glmnet,same_other_sizes_cv,test,same,450,7,1,450,110,same,2026-02-24T21:52:03.341591Z,2026-02-24T21:52:11.395804Z,38,0.836734693877551
318,2,1,1,waveform,classif.cv_glmnet,same_other_sizes_cv,test,same,450,8,1,450,113,same,2026-02-24T21:52:05.206937Z,2026-02-24T21:52:12.915052Z,25,0.836734693877551
319,2,1,1,waveform,classif.cv_glmnet,same_other_sizes_cv,test,same,450,9,1,450,116,same,2026-02-24T21:52:05.286120Z,2026-02-24T21:52:12.743242Z,29,0.857142857142857
32,1,2,1,STL10,classif.featureless,same_other_sizes_cv,train,all,11700,6,1,11700,36,all,2026-02-24T18:26:11.145923Z,2026-02-24T18:31:13.806396Z,43,0.094
320,2,1,1,waveform,classif.cv_glmnet,same_other_sizes_cv,test,same,450,10,1,450,119,same,2026-02-24T21:52:06.216395Z,2026-02-24T21:52:14.334871Z,34,0.918367346938776
321,2,2,1,waveform,classif.featureless,same_other_sizes_cv,test,all,720,1,1,450,2,all,2026-02-24T21:52:06.639627Z,2026-02-24T21:52:13.612732Z,27,0.346153846153846
322,2,2,1,waveform,classif.featureless,same_other_sizes_cv,train,all,720,1,1,450,5,all,2026-02-24T21:52:08.644219Z,2026-02-24T21:52:15.725621Z,24,0.32258064516129
323,2,2,1,waveform,classif.featureless,same_other_sizes_cv,test,all,720,2,1,450,8,all,2026-02-24T21:52:09.403777Z,2026-02-24T21:52:17.057557Z,30,0.346153846153846
324,2,2,1,waveform,classif.featureless,same_other_sizes_cv,train,all,720,2,1,450,11,all,2026-02-24T21:52:11.401693Z,2026-02-24T21:52:18.649881Z,38,0.32258064516129
325,2,2,1,waveform,classif.featureless,same_other_sizes_cv,test,all,720,3,1,450,14,all,2026-02-24T21:52:12.751441Z,2026-02-24T21:52:20.028172Z,29,0.352941176470588
326,2,2,1,waveform,classif.featureless,same_other_sizes_cv,train,all,720,3,1,450,17,all,2026-02-24T21:52:12.921698Z,2026-02-24T21:52:20.385900Z,25,0.32258064516129
327,2,2,1,waveform,classif.featureless,same_other_sizes_cv,test,all,720,4,1,450,20,all,2026-02-24T21:52:13.615876Z,2026-02-24T21:52:20.661579Z,27,0.34
328,2,2,1,waveform,classif.featureless,same_other_sizes_cv,train,all,720,4,1,450,23,all,2026-02-24T21:52:14.341298Z,2026-02-24T21:52:22.175977Z,34,0.32258064516129
329,2,2,1,waveform,classif.featureless,same_other_sizes_cv,test,all,720,5,1,450,26,all,2026-02-24T21:52:15.728851Z,2026-02-24T21:52:23.110001Z,24,0.34
33,1,2,1,STL10,classif.featureless,same_other_sizes_cv,test,all,11700,7,1,11700,39,all,2026-02-24T18:26:11.146205Z,2026-02-24T18:27:40.374417Z,31,0.0975
330,2,2,1,waveform,classif.featureless,same_other_sizes_cv,train,all,720,5,1,450,29,all,2026-02-24T21:52:17.061766Z,2026-02-24T21:52:24.226782Z,30,0.333333333333333
331,2,2,1,waveform,classif.featureless,same_other_sizes_cv,test,all,720,6,1,450,32,all,2026-02-24T21:52:18.653321Z,2026-02-24T21:52:26.050109Z,38,0.346938775510204
332,2,2,1,waveform,classif.featureless,same_other_sizes_cv,train,all,720,6,1,450,35,all,2026-02-24T21:52:20.032835Z,2026-02-24T21:52:27.111237Z,29,0.333333333333333
333,2,2,1,waveform,classif.featureless,same_other_sizes_cv,test,all,720,7,1,450,38,all,2026-02-24T21:52:20.389503Z,2026-02-24T21:52:27.895908Z,25,0.346938775510204
334,2,2,1,waveform,classif.featureless,same_other_sizes_cv,train,all,720,7,1,450,41,all,2026-02-24T21:52:20.665064Z,2026-02-24T21:52:27.565175Z,27,0.344827586206897
335,2,2,1,waveform,classif.featureless,same_other_sizes_cv,test,all,720,8,1,450,44,all,2026-02-24T21:52:22.179784Z,2026-02-24T21:52:29.546497Z,34,0.346938775510204
336,2,2,1,waveform,classif.featureless,same_other_sizes_cv,train,all,720,8,1,450,47,all,2026-02-24T21:52:23.113643Z,2026-02-24T21:52:30.387132Z,24,0.344827586206897
337,2,2,1,waveform,classif.featureless,same_other_sizes_cv,test,all,720,9,1,450,50,all,2026-02-24T21:52:24.230645Z,2026-02-24T21:52:31.554816Z,30,0.346938775510204
338,2,2,1,waveform,classif.featureless,same_other_sizes_cv,train,all,720,9,1,450,53,all,2026-02-24T21:52:26.053777Z,2026-02-24T21:52:33.644738Z,38,0.344827586206897
339,2,2,1,waveform,classif.featureless,same_other_sizes_cv,test,all,720,10,1,450,56,all,2026-02-24T21:52:27.115132Z,2026-02-24T21:52:34.248051Z,29,0.346938775510204
34,1,2,1,STL10,classif.featureless,same_other_sizes_cv,train,all,11700,7,1,11700,42,all,2026-02-24T18:26:11.146204Z,2026-02-24T18:27:40.376328Z,29,0.102
340,2,2,1,waveform,classif.featureless,same_other_sizes_cv,train,all,720,10,1,450,59,all,2026-02-24T21:52:27.568795Z,2026-02-24T21:52:34.510995Z,27,0.344827586206897
341,2,2,1,waveform,classif.featureless,same_other_sizes_cv,train,other,450,1,1,450,63,other,2026-02-24T21:52:27.899564Z,2026-02-24T21:52:34.848441Z,25,0.32258064516129
342,2,2,1,waveform,classif.featureless,same_other_sizes_cv,train,other,450,2,1,450,66,other,2026-02-24T21:52:29.549716Z,2026-02-24T21:52:36.948736Z,34,0.32258064516129
343,2,2,1,waveform,classif.featureless,same_other_sizes_cv,train,other,450,3,1,450,69,other,2026-02-24T21:52:30.390412Z,2026-02-24T21:52:37.646608Z,24,0.32258064516129
344,2,2,1,waveform,classif.featureless,same_other_sizes_cv,train,other,450,4,1,450,72,other,2026-02-24T21:52:31.558501Z,2026-02-24T21:52:38.749504Z,30,0.32258064516129
345,2,2,1,waveform,classif.featureless,same_other_sizes_cv,train,other,450,5,1,450,75,other,2026-02-24T21:52:33.648137Z,2026-02-24T21:52:41.108030Z,38,0.3
346,2,2,1,waveform,classif.featureless,same_other_sizes_cv,train,other,450,6,1,450,78,other,2026-02-24T21:52:34.252512Z,2026-02-24T21:52:41.586303Z,29,0.3
347,2,2,1,waveform,classif.featureless,same_other_sizes_cv,train,other,450,7,1,450,81,other,2026-02-24T21:52:34.514459Z,2026-02-24T21:52:41.585258Z,27,0.310344827586207
348,2,2,1,waveform,classif.featureless,same_other_sizes_cv,train,other,450,8,1,450,84,other,2026-02-24T21:52:34.851899Z,2026-02-24T21:52:41.951113Z,25,0.310344827586207
349,2,2,1,waveform,classif.featureless,same_other_sizes_cv,train,other,450,9,1,450,87,other,2026-02-24T21:52:36.952075Z,2026-02-24T21:52:44.718512Z,34,0.310344827586207
35,1,2,1,STL10,classif.featureless,same_other_sizes_cv,test,all,11700,8,1,11700,45,all,2026-02-24T18:26:11.146031Z,2026-02-24T18:31:13.816819Z,46,0.10875
350,2,2,1,waveform,classif.featureless,same_other_sizes_cv,train,other,450,10,1,450,90,other,2026-02-24T21:52:37.649822Z,2026-02-24T21:52:44.827712Z,24,0.310344827586207
351,2,2,1,waveform,classif.featureless,same_other_sizes_cv,test,same,450,1,1,450,92,same,2026-02-24T21:52:38.755562Z,2026-02-24T21:52:46.167323Z,30,0.346153846153846
352,2,2,1,waveform,classif.featureless,same_other_sizes_cv,test,same,450,2,1,450,95,same,2026-02-24T21:52:41.111463Z,2026-02-24T21:52:48.209934Z,38,0.346153846153846
353,2,2,1,waveform,classif.featureless,same_other_sizes_cv,test,same,450,3,1,450,98,same,2026-02-24T21:52:41.588987Z,2026-02-24T21:52:48.498209Z,27,0.352941176470588
354,2,2,1,waveform,classif.featureless,same_other_sizes_cv,test,same,450,4,1,450,101,same,2026-02-24T21:52:41.590527Z,2026-02-24T21:52:48.653515Z,29,0.36
355,2,2,1,waveform,classif.featureless,same_other_sizes_cv,test,same,450,5,1,450,104,same,2026-02-24T21:52:41.954707Z,2026-02-24T21:52:48.858241Z,25,0.36
356,2,2,1,waveform,classif.featureless,same_other_sizes_cv,test,same,450,6,1,450,107,same,2026-02-24T21:52:44.722356Z,2026-02-24T21:52:52.659909Z,34,0.346938775510204
357,2,2,1,waveform,classif.featureless,same_other_sizes_cv,test,same,450,7,1,450,110,same,2026-02-24T21:52:44.830995Z,2026-02-24T21:52:52.147278Z,24,0.346938775510204
358,2,2,1,waveform,classif.featureless,same_other_sizes_cv,test,same,450,8,1,450,113,same,2026-02-24T21:52:46.171213Z,2026-02-24T21:52:53.641296Z,30,0.346938775510204
359,2,2,1,waveform,classif.featureless,same_other_sizes_cv,test,same,450,9,1,450,116,same,2026-02-24T21:52:48.213298Z,2026-02-24T21:52:55.719986Z,38,0.346938775510204
36,1,2,1,STL10,classif.featureless,same_other_sizes_cv,train,all,11700,8,1,11700,48,all,2026-02-24T18:26:11.146105Z,2026-02-24T18:31:13.800309Z,48,0.102
360,2,2,1,waveform,classif.featureless,same_other_sizes_cv,test,same,450,10,1,450,119,same,2026-02-24T21:52:48.502138Z,2026-02-24T21:52:55.421873Z,27,0.346938775510204
361,2,1,1,waveform,classif.cv_glmnet,same_other_sizes_cv,test,all,720,1,1,270,1,all,2026-02-24T21:52:48.658575Z,2026-02-24T21:52:56.076121Z,29,0.769230769230769
362,2,1,1,waveform,classif.cv_glmnet,same_other_sizes_cv,train,all,720,1,1,270,4,all,2026-02-24T21:52:48.861748Z,2026-02-24T21:52:56.302399Z,25,0.838709677419355
363,2,1,1,waveform,classif.cv_glmnet,same_other_sizes_cv,test,all,720,2,1,270,7,all,2026-02-24T21:52:50.943012Z,2026-02-24T21:52:58.337954Z,35,0.903846153846154
364,2,1,1,waveform,classif.cv_glmnet,same_other_sizes_cv,train,all,720,2,1,270,10,all,2026-02-24T21:52:51.906059Z,2026-02-24T21:53:00.892964Z,26,0.741935483870968
365,2,1,1,waveform,classif.cv_glmnet,same_other_sizes_cv,test,all,720,3,1,270,13,all,2026-02-24T21:52:52.150434Z,2026-02-24T21:52:59.594647Z,24,0.764705882352941
