grid_job_i,task.i,learner.i,resampling.i,task_id,learner_id,resampling_id,test.subset,train.subsets,groups,test.fold,seed,n.train.groups,iteration,Train_subsets,start.time,end.time,process,classif.auc,classif.acc
213,1,2,1,NSCH_autism,classif.featureless,same_other_sizes_cv,2019,other,25027,7,1,16381,79,other,2026-02-24T03:20:00.788668Z,2026-02-24T03:20:01.665836Z,12,0.5,0.970313358988455
214,1,2,1,NSCH_autism,classif.featureless,same_other_sizes_cv,2020,other,16381,7,1,16381,81,other,2026-02-24T03:20:00.967774Z,2026-02-24T03:20:01.550793Z,44,0.5,0.969075871988493
215,1,2,1,NSCH_autism,classif.featureless,same_other_sizes_cv,2019,other,25027,8,1,16381,82,other,2026-02-24T03:20:01.062746Z,2026-02-24T03:20:01.644476Z,96,0.5,0.970313358988455
216,1,2,1,NSCH_autism,classif.featureless,same_other_sizes_cv,2020,other,16381,8,1,16381,84,other,2026-02-24T03:20:01.375164Z,2026-02-24T03:20:02.438888Z,28,0.5,0.969424460431655
217,1,2,1,NSCH_autism,classif.featureless,same_other_sizes_cv,2019,other,25027,9,1,16381,85,other,2026-02-24T03:20:01.491181Z,2026-02-24T03:20:02.427745Z,27,0.5,0.970313358988455
218,1,2,1,NSCH_autism,classif.featureless,same_other_sizes_cv,2020,other,16381,9,1,16381,87,other,2026-02-24T03:20:01.555079Z,2026-02-24T03:20:02.139296Z,44,0.5,0.969424460431655
219,1,2,1,NSCH_autism,classif.featureless,same_other_sizes_cv,2019,other,25027,10,1,16381,88,other,2026-02-24T03:20:01.568453Z,2026-02-24T03:20:02.421175Z,15,0.5,0.970313358988455
21,1,2,1,NSCH_autism,classif.featureless,same_other_sizes_cv,2019,all,41408,1,1,41408,3,all,2026-02-24T03:17:56.617604Z,2026-02-24T03:17:57.967928Z,54,0.5,0.969796814936848
220,1,2,1,NSCH_autism,classif.featureless,same_other_sizes_cv,2020,other,16381,10,1,16381,90,other,2026-02-24T03:20:01.648104Z,2026-02-24T03:20:02.389431Z,96,0.5,0.969424460431655
221,1,2,1,NSCH_autism,classif.featureless,same_other_sizes_cv,2019,same,16381,1,1,16381,91,same,2026-02-24T03:20:01.669599Z,2026-02-24T03:20:02.453487Z,12,0.5,0.969796814936848
222,1,2,1,NSCH_autism,classif.featureless,same_other_sizes_cv,2020,same,25027,1,1,16381,92,same,2026-02-24T03:20:02.143625Z,2026-02-24T03:20:02.731784Z,44,0.5,0.969086987778577
223,1,2,1,NSCH_autism,classif.featureless,same_other_sizes_cv,2019,same,16381,2,1,16381,94,same,2026-02-24T03:20:02.393372Z,2026-02-24T03:20:02.965753Z,96,0.5,0.969796814936848
224,1,2,1,NSCH_autism,classif.featureless,same_other_sizes_cv,2020,same,25027,2,1,16381,95,same,2026-02-24T03:20:02.425191Z,2026-02-24T03:20:03.436723Z,15,0.5,0.969075871988493
225,1,2,1,NSCH_autism,classif.featureless,same_other_sizes_cv,2019,same,16381,3,1,16381,97,same,2026-02-24T03:20:02.432793Z,2026-02-24T03:20:03.365914Z,27,0.5,0.969796814936848
226,1,2,1,NSCH_autism,classif.featureless,same_other_sizes_cv,2020,same,25027,3,1,16381,98,same,2026-02-24T03:20:02.444080Z,2026-02-24T03:20:03.074798Z,28,0.5,0.969075871988493
227,1,2,1,NSCH_autism,classif.featureless,same_other_sizes_cv,2019,same,16381,4,1,16381,100,same,2026-02-24T03:20:02.457989Z,2026-02-24T03:20:03.488771Z,12,0.5,0.969796814936848
228,1,2,1,NSCH_autism,classif.featureless,same_other_sizes_cv,2020,same,25027,4,1,16381,101,same,2026-02-24T03:20:02.506772Z,2026-02-24T03:20:03.100980Z,98,0.5,0.969075871988493
229,1,2,1,NSCH_autism,classif.featureless,same_other_sizes_cv,2019,same,16381,5,1,16381,103,same,2026-02-24T03:20:02.736130Z,2026-02-24T03:20:03.320782Z,44,0.5,0.969796814936848
22,1,2,1,NSCH_autism,classif.featureless,same_other_sizes_cv,2020,all,41408,1,1,41408,6,all,2026-02-24T03:17:56.617695Z,2026-02-24T03:17:58.012161Z,47,0.5,0.969086987778577
230,1,2,1,NSCH_autism,classif.featureless,same_other_sizes_cv,2020,same,25027,5,1,16381,104,same,2026-02-24T03:20:02.969415Z,2026-02-24T03:20:03.563853Z,96,0.5,0.969075871988493
231,1,2,1,NSCH_autism,classif.featureless,same_other_sizes_cv,2019,same,16381,6,1,16381,106,same,2026-02-24T03:20:03.079644Z,2026-02-24T03:20:03.736316Z,28,0.5,0.969796814936848
232,1,2,1,NSCH_autism,classif.featureless,same_other_sizes_cv,2020,same,25027,6,1,16381,107,same,2026-02-24T03:20:03.104962Z,2026-02-24T03:20:03.839311Z,98,0.5,0.969075871988493
233,1,2,1,NSCH_autism,classif.featureless,same_other_sizes_cv,2019,same,16381,7,1,16381,109,same,2026-02-24T03:20:03.324863Z,2026-02-24T03:20:03.906796Z,44,0.5,0.970313358988455
234,1,2,1,NSCH_autism,classif.featureless,same_other_sizes_cv,2020,same,25027,7,1,16381,110,same,2026-02-24T03:20:03.371291Z,2026-02-24T03:20:04.267606Z,27,0.5,0.969075871988493
235,1,2,1,NSCH_autism,classif.featureless,same_other_sizes_cv,2019,same,16381,8,1,16381,112,same,2026-02-24T03:20:03.420971Z,2026-02-24T03:20:04.099948Z,5,0.5,0.970313358988455
236,1,2,1,NSCH_autism,classif.featureless,same_other_sizes_cv,2020,same,25027,8,1,16381,113,same,2026-02-24T03:20:03.440714Z,2026-02-24T03:20:04.470356Z,15,0.5,0.969424460431655
237,1,2,1,NSCH_autism,classif.featureless,same_other_sizes_cv,2019,same,16381,9,1,16381,115,same,2026-02-24T03:20:03.492489Z,2026-02-24T03:20:04.524691Z,12,0.5,0.970313358988455
238,1,2,1,NSCH_autism,classif.featureless,same_other_sizes_cv,2020,same,25027,9,1,16381,116,same,2026-02-24T03:20:03.568214Z,2026-02-24T03:20:04.160923Z,96,0.5,0.969424460431655
239,1,2,1,NSCH_autism,classif.featureless,same_other_sizes_cv,2019,same,16381,10,1,16381,118,same,2026-02-24T03:20:03.740255Z,2026-02-24T03:20:04.322090Z,28,0.5,0.970313358988455
23,1,2,1,NSCH_autism,classif.featureless,same_other_sizes_cv,2019,all,41408,2,1,41408,9,all,2026-02-24T03:17:56.617765Z,2026-02-24T03:17:57.971776Z,69,0.5,0.969796814936848
240,1,2,1,NSCH_autism,classif.featureless,same_other_sizes_cv,2020,same,25027,10,1,16381,119,same,2026-02-24T03:20:03.843339Z,2026-02-24T03:20:04.434013Z,98,0.5,0.969424460431655
24,1,2,1,NSCH_autism,classif.featureless,same_other_sizes_cv,2020,all,41408,2,1,41408,12,all,2026-02-24T03:17:56.617834Z,2026-02-24T03:17:57.909693Z,55,0.5,0.969075871988493
25,1,2,1,NSCH_autism,classif.featureless,same_other_sizes_cv,2019,all,41408,3,1,41408,15,all,2026-02-24T03:17:56.617912Z,2026-02-24T03:17:57.966039Z,63,0.5,0.969796814936848
26,1,2,1,NSCH_autism,classif.featureless,same_other_sizes_cv,2020,all,41408,3,1,41408,18,all,2026-02-24T03:17:56.617986Z,2026-02-24T03:17:57.951929Z,57,0.5,0.969075871988493
27,1,2,1,NSCH_autism,classif.featureless,same_other_sizes_cv,2019,all,41408,4,1,41408,21,all,2026-02-24T03:17:56.618098Z,2026-02-24T03:17:58.021464Z,49,0.5,0.969796814936848
28,1,2,1,NSCH_autism,classif.featureless,same_other_sizes_cv,2020,all,41408,4,1,41408,24,all,2026-02-24T03:17:56.618173Z,2026-02-24T03:17:58.039551Z,51,0.5,0.969075871988493
29,1,2,1,NSCH_autism,classif.featureless,same_other_sizes_cv,2019,all,41408,5,1,41408,27,all,2026-02-24T03:17:56.619665Z,2026-02-24T03:17:57.859169Z,67,0.5,0.969796814936848
2,1,1,1,NSCH_autism,classif.cv_glmnet,same_other_sizes_cv,2020,all,41408,1,1,41408,6,all,2026-02-24T03:17:56.616506Z,2026-02-24T03:22:40.959180Z,29,0.977844006624801,0.979511143062545
30,1,2,1,NSCH_autism,classif.featureless,same_other_sizes_cv,2020,all,41408,5,1,41408,30,all,2026-02-24T03:17:56.618321Z,2026-02-24T03:17:57.928542Z,60,0.5,0.969075871988493
31,1,2,1,NSCH_autism,classif.featureless,same_other_sizes_cv,2019,all,41408,6,1,41408,33,all,2026-02-24T03:17:56.618401Z,2026-02-24T03:17:58.005865Z,45,0.5,0.969796814936848
32,1,2,1,NSCH_autism,classif.featureless,same_other_sizes_cv,2020,all,41408,6,1,41408,36,all,2026-02-24T03:17:56.618468Z,2026-02-24T03:17:58.036303Z,53,0.5,0.969075871988493
33,1,2,1,NSCH_autism,classif.featureless,same_other_sizes_cv,2019,all,41408,7,1,41408,39,all,2026-02-24T03:17:56.618554Z,2026-02-24T03:17:58.034615Z,48,0.5,0.970313358988455
34,1,2,1,NSCH_autism,classif.featureless,same_other_sizes_cv,2020,all,41408,7,1,41408,42,all,2026-02-24T03:17:56.618598Z,2026-02-24T03:17:57.837400Z,3,0.5,0.969075871988493
35,1,2,1,NSCH_autism,classif.featureless,same_other_sizes_cv,2019,all,41408,8,1,41408,45,all,2026-02-24T03:17:56.618693Z,2026-02-24T03:17:57.937835Z,58,0.5,0.970313358988455
36,1,2,1,NSCH_autism,classif.featureless,same_other_sizes_cv,2020,all,41408,8,1,41408,48,all,2026-02-24T03:17:56.618697Z,2026-02-24T03:17:57.840519Z,4,0.5,0.969424460431655
37,1,2,1,NSCH_autism,classif.featureless,same_other_sizes_cv,2019,all,41408,9,1,41408,51,all,2026-02-24T03:17:56.619103Z,2026-02-24T03:17:57.955492Z,91,0.5,0.970313358988455
38,1,2,1,NSCH_autism,classif.featureless,same_other_sizes_cv,2020,all,41408,9,1,41408,54,all,2026-02-24T03:17:56.619200Z,2026-02-24T03:17:57.998530Z,85,0.5,0.969424460431655
39,1,2,1,NSCH_autism,classif.featureless,same_other_sizes_cv,2019,all,41408,10,1,41408,57,all,2026-02-24T03:17:56.619209Z,2026-02-24T03:17:58.020196Z,94,0.5,0.970313358988455
3,1,1,1,NSCH_autism,classif.cv_glmnet,same_other_sizes_cv,2019,all,41408,2,1,41408,9,all,2026-02-24T03:17:56.616748Z,2026-02-24T03:20:46.289110Z,19,0.977020488005765,0.976386600768808
40,1,2,1,NSCH_autism,classif.featureless,same_other_sizes_cv,2020,all,41408,10,1,41408,60,all,2026-02-24T03:17:56.619479Z,2026-02-24T03:17:57.924664Z,74,0.5,0.969424460431655
41,1,1,1,NSCH_autism,classif.cv_glmnet,same_other_sizes_cv,2019,all,41408,1,1,25027,2,all,2026-02-24T03:17:56.619480Z,2026-02-24T03:19:36.360862Z,70,0.982703593122619,0.976935749588138
42,1,1,1,NSCH_autism,classif.cv_glmnet,same_other_sizes_cv,2020,all,41408,1,1,25027,5,all,2026-02-24T03:17:56.619465Z,2026-02-24T03:22:12.103779Z,84,0.975907459802636,0.977713874910137
43,1,1,1,NSCH_autism,classif.cv_glmnet,same_other_sizes_cv,2019,all,41408,2,1,25027,8,all,2026-02-24T03:17:56.619615Z,2026-02-24T03:22:01.432622Z,75,0.976464532070422,0.974739154310818
44,1,1,1,NSCH_autism,classif.cv_glmnet,same_other_sizes_cv,2020,all,41408,2,1,25027,11,all,2026-02-24T03:17:56.619616Z,2026-02-24T03:22:23.387860Z,73,0.971868662898564,0.974829198130169
45,1,1,1,NSCH_autism,classif.cv_glmnet,same_other_sizes_cv,2019,all,41408,3,1,25027,14,all,2026-02-24T03:17:56.619676Z,2026-02-24T03:22:25.464235Z,90,0.973695047873984,0.976386600768808
46,1,1,1,NSCH_autism,classif.cv_glmnet,same_other_sizes_cv,2020,all,41408,3,1,25027,17,all,2026-02-24T03:17:56.619773Z,2026-02-24T03:22:15.435744Z,77,0.969033956077145,0.975907946781733
47,1,1,1,NSCH_autism,classif.cv_glmnet,same_other_sizes_cv,2019,all,41408,4,1,25027,20,all,2026-02-24T03:17:56.619825Z,2026-02-24T03:22:11.596363Z,92,0.971260166786781,0.976935749588138
48,1,1,1,NSCH_autism,classif.cv_glmnet,same_other_sizes_cv,2020,all,41408,4,1,25027,23,all,2026-02-24T03:17:56.619897Z,2026-02-24T03:22:13.266032Z,80,0.955121456616473,0.971952535059331
49,1,1,1,NSCH_autism,classif.cv_glmnet,same_other_sizes_cv,2019,all,41408,5,1,25027,26,all,2026-02-24T03:17:56.619973Z,2026-02-24T03:22:16.506685Z,82,0.970050447853392,0.973091707852828
4,1,1,1,NSCH_autism,classif.cv_glmnet,same_other_sizes_cv,2020,all,41408,2,1,41408,12,all,2026-02-24T03:17:56.616814Z,2026-02-24T03:21:54.405999Z,17,0.973132847219226,0.976986695433297
50,1,1,1,NSCH_autism,classif.cv_glmnet,same_other_sizes_cv,2020,all,41408,5,1,25027,29,all,2026-02-24T03:17:56.622970Z,2026-02-24T03:22:11.043708Z,87,0.968818224964406,0.977705861201007
51,1,1,1,NSCH_autism,classif.cv_glmnet,same_other_sizes_cv,2019,all,41408,6,1,25027,32,all,2026-02-24T03:17:56.620145Z,2026-02-24T03:22:26.344442Z,88,0.966138165345414,0.975837451949478
52,1,1,1,NSCH_autism,classif.cv_glmnet,same_other_sizes_cv,2020,all,41408,6,1,25027,35,all,2026-02-24T03:17:56.620224Z,2026-02-24T03:22:30.360131Z,89,0.965062346291582,0.977346278317152
53,1,1,1,NSCH_autism,classif.cv_glmnet,same_other_sizes_cv,2019,all,41408,7,1,25027,38,all,2026-02-24T03:17:56.620366Z,2026-02-24T03:22:30.474806Z,76,0.97066414856783,0.97196261682243
54,1,1,1,NSCH_autism,classif.cv_glmnet,same_other_sizes_cv,2020,all,41408,7,1,25027,41,all,2026-02-24T03:17:56.620631Z,2026-02-24T03:19:46.552554Z,72,0.948901928636148,0.970514203523912
55,1,1,1,NSCH_autism,classif.cv_glmnet,same_other_sizes_cv,2019,all,41408,8,1,25027,44,all,2026-02-24T03:17:56.620505Z,2026-02-24T03:22:04.780443Z,93,0.96616304689959,0.973611874656405
56,1,1,1,NSCH_autism,classif.cv_glmnet,same_other_sizes_cv,2020,all,41408,8,1,25027,47,all,2026-02-24T03:17:56.620602Z,2026-02-24T03:21:36.821798Z,83,0.971996071155734,0.975539568345324
57,1,1,1,NSCH_autism,classif.cv_glmnet,same_other_sizes_cv,2019,all,41408,9,1,25027,50,all,2026-02-24T03:17:56.620672Z,2026-02-24T03:22:19.431738Z,95,0.966131570664149,0.975810885101704
58,1,1,1,NSCH_autism,classif.cv_glmnet,same_other_sizes_cv,2020,all,41408,9,1,25027,53,all,2026-02-24T03:17:56.620792Z,2026-02-24T03:22:20.515532Z,79,0.971258321510421,0.978776978417266
59,1,1,1,NSCH_autism,classif.cv_glmnet,same_other_sizes_cv,2019,all,41408,10,1,25027,56,all,2026-02-24T03:17:56.620848Z,2026-02-24T03:21:41.894112Z,71,0.963964956457875,0.97196261682243
5,1,1,1,NSCH_autism,classif.cv_glmnet,same_other_sizes_cv,2019,all,41408,3,1,41408,15,all,2026-02-24T03:17:56.616495Z,2026-02-24T03:19:58.472201Z,44,0.974261299289612,0.975837451949478
60,1,1,1,NSCH_autism,classif.cv_glmnet,same_other_sizes_cv,2020,all,41408,10,1,25027,59,all,2026-02-24T03:17:56.621718Z,2026-02-24T03:20:53.136200Z,14,0.955909636581905,0.973021582733813
61,1,1,1,NSCH_autism,classif.cv_glmnet,same_other_sizes_cv,2019,other,25027,1,1,25027,62,other,2026-02-24T03:17:56.621354Z,2026-02-24T03:19:15.851999Z,11,0.982260887470401,0.978583196046129
62,1,1,1,NSCH_autism,classif.cv_glmnet,same_other_sizes_cv,2019,other,25027,2,1,25027,65,other,2026-02-24T03:17:56.621682Z,2026-02-24T03:19:45.023603Z,16,0.976536600432409,0.976386600768808
63,1,1,1,NSCH_autism,classif.cv_glmnet,same_other_sizes_cv,2019,other,25027,3,1,25027,68,other,2026-02-24T03:17:56.622063Z,2026-02-24T03:19:25.397191Z,37,0.97500257387007,0.974739154310818
64,1,1,1,NSCH_autism,classif.cv_glmnet,same_other_sizes_cv,2019,other,25027,4,1,25027,71,other,2026-02-24T03:17:56.621836Z,2026-02-24T03:19:47.083244Z,22,0.972130134870791,0.976935749588138
65,1,1,1,NSCH_autism,classif.cv_glmnet,same_other_sizes_cv,2019,other,25027,5,1,25027,74,other,2026-02-24T03:17:56.621439Z,2026-02-24T03:20:05.916286Z,1,0.968084011119119,0.972542559033498
66,1,1,1,NSCH_autism,classif.cv_glmnet,same_other_sizes_cv,2019,other,25027,6,1,25027,77,other,2026-02-24T03:17:56.621613Z,2026-02-24T03:21:33.913356Z,56,0.966560280037063,0.975837451949478
67,1,1,1,NSCH_autism,classif.cv_glmnet,same_other_sizes_cv,2019,other,25027,7,1,25027,80,other,2026-02-24T03:17:56.622284Z,2026-02-24T03:19:20.658415Z,39,0.972311404889309,0.974161627267729
68,1,1,1,NSCH_autism,classif.cv_glmnet,same_other_sizes_cv,2019,other,25027,8,1,25027,83,other,2026-02-24T03:17:56.622130Z,2026-02-24T03:19:49.769363Z,13,0.96488301332494,0.973611874656405
69,1,1,1,NSCH_autism,classif.cv_glmnet,same_other_sizes_cv,2019,other,25027,9,1,25027,86,other,2026-02-24T03:17:56.622053Z,2026-02-24T03:19:04.508331Z,96,0.966414856783129,0.975261132490379
6,1,1,1,NSCH_autism,classif.cv_glmnet,same_other_sizes_cv,2020,all,41408,3,1,41408,18,all,2026-02-24T03:17:56.616849Z,2026-02-24T03:23:05.025975Z,34,0.969353238124001,0.975188781014024
70,1,1,1,NSCH_autism,classif.cv_glmnet,same_other_sizes_cv,2019,other,25027,10,1,25027,89,other,2026-02-24T03:17:56.622489Z,2026-02-24T03:19:24.164946Z,38,0.962606232294617,0.97196261682243
71,1,1,1,NSCH_autism,classif.cv_glmnet,same_other_sizes_cv,2020,same,25027,1,1,25027,93,same,2026-02-24T03:17:56.622390Z,2026-02-24T03:20:45.374590Z,20,0.97763698157477,0.978792235801582
72,1,1,1,NSCH_autism,classif.cv_glmnet,same_other_sizes_cv,2020,same,25027,2,1,25027,96,same,2026-02-24T03:17:56.622107Z,2026-02-24T03:19:16.162073Z,46,0.970733917245546,0.974469615246314
73,1,1,1,NSCH_autism,classif.cv_glmnet,same_other_sizes_cv,2020,same,25027,3,1,25027,99,same,2026-02-24T03:17:56.622571Z,2026-02-24T03:21:30.643821Z,36,0.968067480692065,0.974829198130169
74,1,1,1,NSCH_autism,classif.cv_glmnet,same_other_sizes_cv,2020,same,25027,4,1,25027,102,same,2026-02-24T03:17:56.622664Z,2026-02-24T03:21:15.796186Z,32,0.956927126030117,0.975188781014024
75,1,1,1,NSCH_autism,classif.cv_glmnet,same_other_sizes_cv,2020,same,25027,5,1,25027,105,same,2026-02-24T03:17:56.622871Z,2026-02-24T03:20:01.360931Z,28,0.968822539586659,0.978065444084861
76,1,1,1,NSCH_autism,classif.cv_glmnet,same_other_sizes_cv,2020,same,25027,6,1,25027,108,same,2026-02-24T03:17:56.622835Z,2026-02-24T03:19:52.046018Z,27,0.965573629028778,0.977346278317152
77,1,1,1,NSCH_autism,classif.cv_glmnet,same_other_sizes_cv,2020,same,25027,7,1,25027,111,same,2026-02-24T03:17:56.622427Z,2026-02-24T03:20:32.295899Z,9,0.946235492082668,0.971233369291622
78,1,1,1,NSCH_autism,classif.cv_glmnet,same_other_sizes_cv,2020,same,25027,8,1,25027,114,same,2026-02-24T03:17:56.622977Z,2026-02-24T03:21:40.937483Z,35,0.974698242933538,0.97841726618705
79,1,1,1,NSCH_autism,classif.cv_glmnet,same_other_sizes_cv,2020,same,25027,9,1,25027,117,same,2026-02-24T03:17:56.622677Z,2026-02-24T03:21:49.252918Z,61,0.971245225362873,0.976978417266187
7,1,1,1,NSCH_autism,classif.cv_glmnet,same_other_sizes_cv,2019,all,41408,4,1,41408,21,all,2026-02-24T03:17:56.616950Z,2026-02-24T03:21:56.257794Z,23,0.971965407186245,0.976935749588138
80,1,1,1,NSCH_autism,classif.cv_glmnet,same_other_sizes_cv,2020,same,25027,10,1,25027,120,same,2026-02-24T03:17:56.622879Z,2026-02-24T03:19:15.281270Z,40,0.958210193168176,0.97158273381295
81,1,2,1,NSCH_autism,classif.featureless,same_other_sizes_cv,2019,all,41408,1,1,25027,2,all,2026-02-24T03:17:56.622878Z,2026-02-24T03:17:57.788608Z,42,0.5,0.969796814936848
82,1,2,1,NSCH_autism,classif.featureless,same_other_sizes_cv,2020,all,41408,1,1,25027,5,all,2026-02-24T03:17:56.622809Z,2026-02-24T03:17:57.822457Z,10,0.5,0.969086987778577
83,1,2,1,NSCH_autism,classif.featureless,same_other_sizes_cv,2019,all,41408,2,1,25027,8,all,2026-02-24T03:17:56.622864Z,2026-02-24T03:17:57.822287Z,8,0.5,0.969796814936848
84,1,2,1,NSCH_autism,classif.featureless,same_other_sizes_cv,2020,all,41408,2,1,25027,11,all,2026-02-24T03:17:56.622975Z,2026-02-24T03:17:57.822300Z,6,0.5,0.969075871988493
85,1,2,1,NSCH_autism,classif.featureless,same_other_sizes_cv,2019,all,41408,3,1,25027,14,all,2026-02-24T03:17:56.623264Z,2026-02-24T03:17:57.767737Z,99,0.5,0.969796814936848
86,1,2,1,NSCH_autism,classif.featureless,same_other_sizes_cv,2020,all,41408,3,1,25027,17,all,2026-02-24T03:17:56.623111Z,2026-02-24T03:17:57.814547Z,5,0.5,0.969075871988493
87,1,2,1,NSCH_autism,classif.featureless,same_other_sizes_cv,2019,all,41408,4,1,25027,20,all,2026-02-24T03:17:56.623542Z,2026-02-24T03:17:57.885888Z,81,0.5,0.969796814936848
88,1,2,1,NSCH_autism,classif.featureless,same_other_sizes_cv,2020,all,41408,4,1,25027,23,all,2026-02-24T03:17:56.623616Z,2026-02-24T03:17:57.886960Z,86,0.5,0.969075871988493
89,1,2,1,NSCH_autism,classif.featureless,same_other_sizes_cv,2019,all,41408,5,1,25027,26,all,2026-02-24T03:17:56.623598Z,2026-02-24T03:17:57.768924Z,98,0.5,0.969796814936848
8,1,1,1,NSCH_autism,classif.cv_glmnet,same_other_sizes_cv,2020,all,41408,4,1,41408,24,all,2026-02-24T03:17:56.616684Z,2026-02-24T03:22:57.941974Z,64,0.959412348448895,0.974469615246314
90,1,2,1,NSCH_autism,classif.featureless,same_other_sizes_cv,2020,all,41408,5,1,25027,29,all,2026-02-24T03:17:56.623805Z,2026-02-24T03:17:57.900043Z,78,0.5,0.969075871988493
91,1,2,1,NSCH_autism,classif.featureless,same_other_sizes_cv,2019,all,41408,6,1,25027,32,all,2026-02-24T03:17:56.623798Z,2026-02-24T03:17:57.792606Z,97,0.5,0.969796814936848
92,1,2,1,NSCH_autism,classif.featureless,same_other_sizes_cv,2020,all,41408,6,1,25027,35,all,2026-02-24T03:17:56.623898Z,2026-02-24T03:17:57.800756Z,41,0.5,0.969075871988493
93,1,2,1,NSCH_autism,classif.featureless,same_other_sizes_cv,2019,all,41408,7,1,25027,38,all,2026-02-24T03:17:56.623894Z,2026-02-24T03:17:57.799199Z,43,0.5,0.970313358988455
94,1,2,1,NSCH_autism,classif.featureless,same_other_sizes_cv,2020,all,41408,7,1,25027,41,all,2026-02-24T03:17:56.626370Z,2026-02-24T03:17:58.131992Z,21,0.5,0.969075871988493
95,1,2,1,NSCH_autism,classif.featureless,same_other_sizes_cv,2019,all,41408,8,1,25027,44,all,2026-02-24T03:17:56.626371Z,2026-02-24T03:17:58.134339Z,26,0.5,0.970313358988455
96,1,2,1,NSCH_autism,classif.featureless,same_other_sizes_cv,2020,all,41408,8,1,25027,47,all,2026-02-24T03:17:56.626370Z,2026-02-24T03:17:58.121433Z,24,0.5,0.969424460431655
97,1,2,1,NSCH_autism,classif.featureless,same_other_sizes_cv,2019,all,41408,9,1,25027,50,all,2026-02-24T03:17:56.627126Z,2026-02-24T03:17:58.158693Z,18,0.5,0.970313358988455
98,1,2,1,NSCH_autism,classif.featureless,same_other_sizes_cv,2020,all,41408,9,1,25027,53,all,2026-02-24T03:17:56.627771Z,2026-02-24T03:17:58.048412Z,12,0.5,0.969424460431655
99,1,2,1,NSCH_autism,classif.featureless,same_other_sizes_cv,2019,all,41408,10,1,25027,56,all,2026-02-24T03:17:56.627836Z,2026-02-24T03:17:58.078709Z,15,0.5,0.970313358988455
9,1,1,1,NSCH_autism,classif.cv_glmnet,same_other_sizes_cv,2019,all,41408,5,1,41408,27,all,2026-02-24T03:17:56.616754Z,2026-02-24T03:21:05.773158Z,2,0.972284567075053,0.973640856672158
